"Adresse","Inhaltstyp","Status-Code","Status","Indexierbarkeit","Indexierbarkeitsstatus","Inlinks","Antwortzeit","Umleitungs-URL","Umleitungs-Typ"
"https://www.zfu.de/zulassungsnummer/5105016c","text/html; charset=iso-8859-1","301","Moved Permanently","Nicht indexierbar","Umgeleitet","4","0,064","https://zfu.de/zulassungsnummer/5105016c","HTTP-Umleitung"
"https://www.delst.de/assets/images/e/think-outside-the-box-aktionsseite-aec9f028.webp","image/webp","200","OK","Indexierbar","","0","0,088","",""
"https://www.delst.de/files/contents/logos/Foerderungen/foerderung-zuschuss-der-bundeslaender-delst.webp","image/webp","200","OK","Indexierbar","","0","0,065","",""
"https://www.delst.de/assets/images/4/andreas-gloeckl-team-bba38e86.webp","image/webp","200","OK","Indexierbar","","0","0,068","",""
"https://www.delst.de/assets/images/3/julia-jorcke-team-d5309526.webp","image/webp","200","OK","Indexierbar","","0","0,068","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/ihk-industriefachwirt-weiterbildung-bildungsgutschein/","text/html; charset=utf-8","200","OK","Indexierbar","","5","1,668","",""
"https://www.delst.de/files/contents/DeLSt/zertifikat-delst-zfu-neu.webp","image/webp","200","OK","Indexierbar","","0","0,024","",""
"https://www.ehip.eu/?utm_source=delst.de&utm_medium=referral&utm_campaign=bildungspartner&utm_content=produkt","text/html; charset=UTF-8","200","OK","Indexierbar","","7","1,076","",""
"https://www.delst.de/files/theme/cc/certification/BiBB-Logo.svg","image/svg+xml","200","OK","Indexierbar","","0","0,068","",""
"https://www.delst.de/de/anmeldung/fernstudium/?product=industriefachwirt-ihk-fernstudium","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised,noindex","2","0,472","",""
"https://www.ehip.eu/fernstudium/bachelor/fernstudium-human-resources/?utm_source=delst.de&utm_medium=referral&utm_campaign=bildungspartner&utm_content=produkt","text/html; charset=UTF-8","200","OK","Indexierbar","","7","3,580","",""
"https://www.delst.de/assets/images/1/support-teilnehmerbetreuung-academyofsports-9e3caf99.svg","image/svg+xml","200","OK","Indexierbar","","0","0,065","",""
"https://www.delst.de/files/team/dozenten/markus-edenharder-web.jpg","image/jpeg","200","OK","Indexierbar","","0","0,086","",""
"https://www.delst.de/assets/images/f/berufsfoerderungsdienst-bfd-academy-of-sports-d550c9ed.webp","image/webp","200","OK","Indexierbar","","0","0,065","",""
"https://www.delst.de/files/team/Kein-Bild-vorhanden.jpg","image/jpeg","200","OK","Indexierbar","","0","0,068","",""
"https://www.delst.de/files/theme/cc/certification/ZFU-zugelassen-Logo.svg","image/svg+xml","200","OK","Indexierbar","","0","0,092","",""
"https://www.delst.de/files/icons/delst-moderne-lehrmaterialien-ebook-150.png","image/png","200","OK","Indexierbar","","0","0,099","",""
"https://www.ehip.eu/fernstudium/bachelor/fernstudium-personalmanagement/?utm_source=delst.de&utm_medium=referral&utm_campaign=bildungspartner&utm_content=produkt","text/html; charset=UTF-8","200","OK","Indexierbar","","7","2,543","",""
"https://www.provenexpert.com/delst-deutsches-elearning-studieninstitut/?utm_source=Widget&utm_medium=Widget&utm_campaign=Widget","text/html; charset=UTF-8","200","OK","Indexierbar","","96","0,112","",""
"https://www.delst.de/files/theme/cc/certification/AZAV-DeLSt.svg","image/svg+xml","200","OK","Indexierbar","","0","0,088","",""
"https://www.delst.de/assets/images/8/fernstudium-ortsunabhaengig-lernen-delst-ee6d07a6.svg","image/svg+xml","200","OK","Indexierbar","","0","0,025","",""
"https://www.delst.de/files/team/dozenten/ralf-schemmert-web.jpg","image/jpeg","200","OK","Indexierbar","","0","0,070","",""
"https://www.youtube-nocookie.com/embed/M5pEYbf1zBo?autoplay=1&modestbranding=1&rel=0","text/html; charset=utf-8","200","OK","Indexierbar","","1","0,099","",""
"https://www.delst.de/files/contents/logos/zertifizierungen/zfu-siegel-zugelassen-grau.svg","image/svg+xml","200","OK","Indexierbar","","0","0,099","",""
"https://www.delst.de/assets/images/2/fernstudium-berufsbegleitend-vollzeit-teilzeit-delst-6c4a5816.svg","image/svg+xml","200","OK","Indexierbar","","0","0,075","",""
"https://www.delst.de/assets/css/simple_columns_bb.css,ls_framework.min.css,styles.min.css,custom...-682d774b.css","text/css","200","OK","Indexierbar","","0","0,102","",""
"https://www.delst.de/de/ihk-weiterbildung/wirtschaftsbezogene-qualifikationen-ihk/","text/html; charset=utf-8","200","OK","Indexierbar","","8","0,952","",""
"https://www.delst.de/files/contents/logos/Foerderungen/beispielrechnung-aufsteigsbafoeg-delst.webp","image/webp","200","OK","Indexierbar","","0","0,096","",""
"https://www.delst.de/assets/images/0/naeffgen-ela-team-2ae26e7e.webp","image/webp","200","OK","Indexierbar","","0","0,088","",""
"https://www.ehip.eu/fernstudium/bachelor/e-commerce-studium/?utm_source=delst.de&utm_medium=referral&utm_campaign=bildungspartner&utm_content=produkt","text/html; charset=UTF-8","200","OK","Indexierbar","","7","3,534","",""
"https://www.delst.de/assets/images/b/aufstiegs-bafoeg-foerderung-f07b97b5.webp","image/webp","200","OK","Indexierbar","","0","0,077","",""
"https://www.fernstudiumcheck.de/fernschulen/delst?utm-source=delst&utm-medium=Grafik-Gesamtbewertung&utm-campaign=Widget-Extern-Gesamtbewertung","text/html; charset=iso-8859-1","429","Too Many Requests","Nicht indexierbar","Client-Fehler","96","0,064","",""
"https://www.zfu.de/zulassungsnummer/5108518c","text/html; charset=iso-8859-1","301","Moved Permanently","Nicht indexierbar","Umgeleitet","1","0,134","https://zfu.de/zulassungsnummer/5108518c","HTTP-Umleitung"
"https://www.delst.de/files/team/dozenten/studienbetreuung-delst-jpg.jpg","image/jpeg","200","OK","Indexierbar","","0","0,145","",""
"https://www.delst.de/assets/images/1/fernstudium-foerdermoeglichkeiten-delst-6a06e565.svg","image/svg+xml","200","OK","Indexierbar","","0","0,069","",""
"https://www.delst.de/files/icons/delst-online-ortsungbunden-absolvierbar-150.png","image/png","200","OK","Indexierbar","","0","0,067","",""
"https://www.delst.de/files/team/tutoren/jennifer-koelsch-delst.jpg","image/jpeg","200","OK","Indexierbar","","0","0,092","",""
"https://www.delst.de/files/zertifizierungen/fsd-siegel-2024.png","image/png","200","OK","Indexierbar","","0","0,085","",""
"https://www.ehip.eu/fernstudium/bachelor/technische-betriebswirtschaft-studium/?utm_source=delst.de&utm_medium=referral&utm_campaign=bildungspartner&utm_content=produkt","text/html; charset=UTF-8","200","OK","Indexierbar","","7","6,113","",""
"https://www.ehip.eu/fernstudium/bachelor/international-management-studium/?utm_source=delst.de&utm_medium=referral&utm_campaign=bildungspartner&utm_content=produkt","text/html; charset=UTF-8","200","OK","Indexierbar","","7","3,969","",""
"https://www.ehip.eu/fernstudium/bachelor/online-marketing-studium/?utm_source=delst.de&utm_medium=referral&utm_campaign=bildungspartner&utm_content=produkt","text/html; charset=UTF-8","200","OK","Indexierbar","","7","3,978","",""
"https://www.delst.de/files/theme/cc/certification/Dekra-Logo-gruen.svg","image/svg+xml","200","OK","Indexierbar","","0","3,093","",""
"https://www.delst.de/files/theme/cc/certification/fernstudiumdirekt.png","image/png","200","OK","Indexierbar","","0","0,098","",""
"https://www.delst.de/files/icons/AZAV/perspektiven.png","image/png","200","OK","Indexierbar","","0","0,074","",""
"https://www.ehip.eu/fernstudium/bachelor/digitalisierung-studium/?utm_source=delst.de&utm_medium=referral&utm_campaign=bildungspartner&utm_content=produkt","text/html; charset=UTF-8","200","OK","Indexierbar","","7","3,519","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/prozessmanager-digitale-transformation/","text/html; charset=utf-8","200","OK","Nicht indexierbar","noindex","2","1,599","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/gepruefter-betriebswirt/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised,noindex","2","1,736","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/online-marketing-manager/","text/html; charset=utf-8","200","OK","Nicht indexierbar","noindex","2","1,725","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/qualitaetsmanager/","text/html; charset=utf-8","200","OK","Nicht indexierbar","noindex","2","1,769","",""
"https://www.delst.de/assets/images/9/schritte-03-v2-ea390348.png","image/png","200","OK","Indexierbar","","0","0,022","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/arbeiten-4-0/","text/html; charset=utf-8","200","OK","Nicht indexierbar","noindex","2","1,766","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/betriebliche-ausbildung/","text/html; charset=utf-8","200","OK","Nicht indexierbar","noindex","2","1,656","",""
"https://www.delst.de/files/icons/AZAV/foerderung.png","image/png","200","OK","Indexierbar","","1","0,022","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/wissens-und-transfermanager-4-0/","text/html; charset=utf-8","200","OK","Nicht indexierbar","noindex","2","1,638","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/gepruefter-wirtschaftsfachwirt-ihk-inkl-ada-schein/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised,noindex","2","1,703","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/vorbereitung-externenpruefung-kauffrau-kaufmann-fuer-bueromanagement-ihk-bildungsgutschein/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised","2","1,650","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/datenschutzmanager/","text/html; charset=utf-8","200","OK","Nicht indexierbar","noindex","2","1,635","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/gepruefter-manager-im-gesundheits-und-sozialwesen-4-0/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised,noindex","2","1,794","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/gepruefter-technischer-betriebswirt/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised,noindex","2","1,635","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/digitaler-kommunikationscoach/","text/html; charset=utf-8","200","OK","Nicht indexierbar","noindex","2","1,653","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/gepruefter-technischer-manager-4-0/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised,noindex","2","1,748","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/gepruefter-technischer-betriebswirt-4-0/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised,noindex","2","1,724","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/mentaltrainer/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised,noindex","2","1,663","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/gepruefter-fachwirt-im-gesundheits-und-sozialwesen-ihk-inkl-ada-schein/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised,noindex","2","1,660","",""
"https://www.delst.de/files/icons/AZAV/persoenlich.png","image/png","200","OK","Indexierbar","","0","0,021","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/change-manager/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised,noindex","2","1,606","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/vorbereitung-externenpruefung-kaufmann-ecommerce-ihk/","text/html; charset=utf-8","200","OK","Nicht indexierbar","noindex","2","1,654","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/digital-sales/","text/html; charset=utf-8","200","OK","Nicht indexierbar","noindex","2","1,616","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/handelsfachwirt-fernstudium-azav-bildungsgutschein/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised","4","1,594","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/kaufmaennisches-wissen-online-azav-bildungsgutschein/","text/html; charset=utf-8","200","OK","Indexierbar","","3","1,671","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/digital-transformation-manager-bg/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised,noindex","2","1,733","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/gepruefter-wirtschaftsmanager-4-0/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised,noindex","2","1,786","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/digitalisierungsmanager/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised,noindex","2","1,582","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/vertriebsassistenz-4-0/","text/html; charset=utf-8","200","OK","Nicht indexierbar","noindex","2","1,692","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/gepruefter-wirtschaftsmanager/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised,noindex","2","1,720","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/personalmanager-4-0/","text/html; charset=utf-8","200","OK","Nicht indexierbar","noindex","2","1,693","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/gepruefter-betriebswirt-4-0/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised,noindex","2","1,720","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/ada-schein-azav-bildungsgutschein/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised","3","1,679","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/weiterbildung-fachwirt-im-sozial-und-gesundheitswesen-azav-bildungsgutschein/","text/html; charset=utf-8","200","OK","Indexierbar","","2","1,652","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/ihk-wirtschaftsfachwirt-weiterbildung-bildungsgutschein/","text/html; charset=utf-8","200","OK","Indexierbar","","4","1,654","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/technischer-fachwirt-weiterbildung-bildungsgutschein/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised","4","1,759","",""
"https://www.delst.de/assets/images/a/schritte-05-v2-c09cac5a.png","image/png","200","OK","Indexierbar","","0","0,036","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/transformationsmanager-fuer-nachhaltigkeit/","text/html; charset=utf-8","200","OK","Nicht indexierbar","noindex","2","1,683","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/gepruefter-e-commerce-manager/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised,noindex","2","1,635","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/gepruefter-technischer-betriebswirt-ihk-inkl-ada-schein/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised,noindex","2","1,700","",""
"https://www.delst.de/assets/images/2/schritte-02-v2-66da8197.png","image/png","200","OK","Indexierbar","","0","0,022","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/gepruefter-manager-im-gesundheits-und-sozialwesen/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised,noindex","2","1,704","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/qualitaetsmanager-4-0/","text/html; charset=utf-8","200","OK","Nicht indexierbar","noindex","2","1,671","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/social-media-manager-azav-bildungsgutschein/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised","2","1,556","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/gepruefter-technischer-manager/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised,noindex","2","1,700","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/gepruefter-buchhaltungsassistent/","text/html; charset=utf-8","200","OK","Nicht indexierbar","noindex","2","1,669","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/gepruefter-bueromanager-4-0/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised,noindex","2","1,680","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/gepruefter-industriemanager/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised,noindex","2","1,633","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/agiler-bueromanager/","text/html; charset=utf-8","200","OK","Nicht indexierbar","noindex","2","1,725","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/gepruefter-technischer-betriebswirt-ihk/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised,noindex","2","1,655","",""
"https://www.delst.de/assets/images/6/schritte-01-v2-083c351d.png","image/png","200","OK","Indexierbar","","0","0,023","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/umschulung-kauffrau-fuer-bueromanagement/","text/html; charset=utf-8","200","OK","Indexierbar","","2","1,612","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/seo-manager-weiterbildung-azav-bildungsgutschein/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised","3","1,671","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/gepruefter-technischer-fachwirt-ihk-inkl-ada-schein/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised,noindex","2","1,682","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/kommunikationstraining-intensiv/","text/html; charset=utf-8","200","OK","Nicht indexierbar","noindex","2","1,621","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/kommunikationstrainer-ausbildung-bildungsgutschein/","text/html; charset=utf-8","200","OK","Indexierbar","","3","1,662","",""
"https://www.delst.de/files/downloads/anmeldeformulare/anmeldeformular-bildungsgutschein-delst-18.pdf","application/pdf","200","OK","Indexierbar","","3","0,024","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/agiler-projektmanager-4-0/","text/html; charset=utf-8","200","OK","Nicht indexierbar","noindex","2","1,662","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/finanz-und-marktanalyst/","text/html; charset=utf-8","200","OK","Nicht indexierbar","noindex","2","1,673","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/gepruefter-betriebswirt-ihk-cci-inkl-ada-schein/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised,noindex","2","1,711","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/datenschutzbeauftragter-weiterbildung-bildungsgutschein/","text/html; charset=utf-8","200","OK","Nicht indexierbar","noindex","1","1,633","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/gepruefter-handelsmanager/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised,noindex","2","1,605","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/weiterbildung-digitalisierung-azav-bildungsgutschein/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised","2","1,626","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/betriebliche-ausbildung-4-0/","text/html; charset=utf-8","200","OK","Nicht indexierbar","noindex","2","1,641","",""
"https://www.delst.de/assets/images/4/bildungsmassmanhmen-mit-bildungsgutschein-delst-8c7b1e73.webp","image/webp","200","OK","Indexierbar","","0","0,023","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/eventmanager/","text/html; charset=utf-8","200","OK","Nicht indexierbar","noindex","2","1,601","",""
"https://www.delst.de/assets/images/b/schritte-04-v2-969ad7b2.png","image/png","200","OK","Indexierbar","","0","0,066","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/edv-informationstechnologie-kurs-azav-bildungsgutschein/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised","2","1,718","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/agiler-projektmanager/","text/html; charset=utf-8","200","OK","Nicht indexierbar","noindex","2","1,634","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/gepruefter-wirtschaftsassistent/","text/html; charset=utf-8","200","OK","Nicht indexierbar","noindex","2","1,685","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/personalmanager/","text/html; charset=utf-8","200","OK","Nicht indexierbar","noindex","2","1,592","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/projektmanager/","text/html; charset=utf-8","200","OK","Nicht indexierbar","noindex","2","1,732","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/gepruefter-bueromanager/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised,noindex","2","1,694","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/online-marketing-manager-4-0/","text/html; charset=utf-8","200","OK","Nicht indexierbar","noindex","2","1,637","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/agiler-qualitaets-und-prozessmanager/","text/html; charset=utf-8","200","OK","Nicht indexierbar","noindex","2","1,597","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/gepruefter-industriefachwirt-ihk-inkl-ada-schein/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised,noindex","2","1,721","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/wirtschaftsbezogene-qualifikationen/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised,noindex","3","1,651","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/gepruefter-bueroassistent/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised,noindex","2","1,590","",""
"https://www.delst.de/files/icons/Lineal%20Style/web-based-training-wbt-academyofsports.svg","image/svg+xml","200","OK","Indexierbar","","0","0,025","",""
"https://www.delst.de/files/icons/Lineal%20Style/fernstudium-abschluss-delst.svg","image/svg+xml","200","OK","Indexierbar","","0","0,091","",""
"https://www.delst.de/files/icons/Lineal%20Style/fernstudium-ortsunabhaengig-lernen-delst.svg","image/svg+xml","200","OK","Indexierbar","","0","0,067","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/umschulung-kaufmann-ecommerce-ihk/","text/html; charset=utf-8","200","OK","Nicht indexierbar","noindex","2","1,615","",""
"https://www.delst.de/assets/images/2/fsd-siegel-2024-cc207987.png","image/png","200","OK","Indexierbar","","0","0,079","",""
"https://www.delst.de/files/contents/Landing-Pages/think-outside-the-box-aktionsseite.webp","image/webp","200","OK","Indexierbar","","0","0,022","",""
"https://www.delst.de/assets/images/0/delst-top-anbieter-fortbildung24-breit-2e1ce745.jpg","image/jpeg","200","OK","Indexierbar","","0","0,069","",""
"https://www.delst.de/assets/images/1/icon-zitat-434d105e.svg","image/svg+xml","200","OK","Indexierbar","","0","0,072","",""
"https://www.delst.de/files/icons/Lineal%20Style/flexibel.svg","image/svg+xml","200","OK","Indexierbar","","0","0,072","",""
"https://www.delst.de/assets/images/f/top-fernschule-2023-delst-d3863d04.webp","image/webp","200","OK","Indexierbar","","0","0,066","",""
"https://www.delst.de/assets/images/7/think-outside-the-box-aktionsseite-zusatz-eebb3b77.webp","image/webp","200","OK","Indexierbar","","0","0,088","",""
"https://cdn.logwork.com/widget/countdown.js","application/javascript","200","OK","Indexierbar","","0","0,099","",""
"https://www.delst.de/de/rechnungswesen-online/rechnungswesen-kosten-und-leistungsrechnung-klr/","text/html; charset=utf-8","200","OK","Indexierbar","","2","0,658","",""
"https://www.delst.de/files/keyvisual/bildungsbereiche/Rechnungswesen/weiterbildung-rechnungswesen-online-delst.webp","image/webp","200","OK","Indexierbar","","0","0,025","",""
"https://www.delst.de/de/rechnungswesen-online/moderne-finanzbuchfuehrung-online-weiterbildung/","text/html; charset=utf-8","200","OK","Indexierbar","","3","0,607","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/gepruefter-betriebswirt-azav-bildungsgutschein/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised","11","1,617","",""
"https://www.delst.de/assets/images/2/carola-roessler-ac4b3c30.webp","image/webp","200","OK","Indexierbar","","0","0,020","",""
"https://www.delst.de/files/teaser/service/affiliate-werden-delst-partnerprogramm.jpg","image/jpeg","200","OK","Indexierbar","","0","0,090","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/gepruefter-industriemanager-4-0/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised,noindex","2","1,692","",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/prozessmanager/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised,noindex","2","1,699","",""
"https://www.delst.de/assets/images/a/e-sports-manager-ihk-0b76c57d.webp","image/webp","200","OK","Indexierbar","","0","0,023","",""
"https://www.delst.de/de/rechnungswesen-online/controlling-weiterbildung/","text/html; charset=utf-8","200","OK","Indexierbar","","3","0,587","",""
"https://www.delst.de/de/rechnungswesen-online/ihk-rechnungswesen-verstehen/","text/html; charset=utf-8","200","OK","Indexierbar","","2","0,631","",""
"https://www.delst.de/files/team/verwaltung/delst-gruppenbild-2022-komplett.webp","image/webp","200","OK","Indexierbar","","0","0,027","",""
"https://ihk-weiterbildung.de/bildungsangebote/seminare-und-zertifikatslehrgaenge/management/ihk-zertifikatslehrgang/e-sports-manager-in-ihk/","text/html; charset=utf-8","200","OK","Indexierbar","","3","0,465","",""
"https://www.delst.de/de/betriebswirt-ihk-vollzeit/","text/html; charset=utf-8","200","OK","Indexierbar","","1","0,258","",""
"https://www.delst.de/files/contents/Landing-Pages/pruefungsinhalte-ihk-delst.webp","image/webp","200","OK","Indexierbar","","0","0,071","",""
"https://ihk-weiterbildung.de/bildungsangebote/seminare-und-zertifikatslehrgaenge/management/ihk-zertifikatslehrgang/e-sports-manager-in-ihk-infoveranstaltung/","text/html; charset=utf-8","404","Page Not Found","Nicht indexierbar","Client-Fehler","1","0,754","",""
"https://www.delst.de/de/ihk-weiterbildung/e-sports-manager-ihk/","text/html; charset=utf-8","200","OK","Indexierbar","","3","0,867","",""
"https://www.delst.de/de/betriebswirt-ihk-erfahrungen/","text/html; charset=utf-8","200","OK","Indexierbar","","2","0,347","",""
"https://www.delst.de/files/contents/news/dqr-stufenmodell-2016-betriebswirt-ihk-delst.jpg","image/jpeg","200","OK","Indexierbar","","0","0,024","",""
"https://www.delst.de/de/betriebswirt-ihk-sinnvoll/","text/html; charset=utf-8","200","OK","Indexierbar","","2","0,295","",""
"https://www.delst.de/de/betriebswirt-ihk-lernmaterial/","text/html; charset=utf-8","200","OK","Indexierbar","","5","0,371","",""
"https://www.delst.de/de/betriebswirt-ihk-gehalt/","text/html; charset=utf-8","200","OK","Indexierbar","","3","0,352","",""
"https://www.delst.de/de/betriebswirt-ihk-anerkennung/","text/html; charset=utf-8","200","OK","Indexierbar","","5","0,318","",""
"https://www.delst.de/de/news/aktualisierung-pruefungsordnung-gepruefter-betriebswirt/","text/html; charset=utf-8","200","OK","Indexierbar","","1","0,301","",""
"https://www.delst.de/de/news/informationsveranstaltung-unseres-partners-ehip/","text/html; charset=utf-8","200","OK","Indexierbar","","1","0,281","",""
"https://www.delst.de/de/news/ehip-unser-neuer-bildungspartner/","text/html; charset=utf-8","200","OK","Indexierbar","","1","0,279","",""
"https://www.delst.de/de/news/100-foerderung-ueber-bildungsgutschein/","text/html; charset=utf-8","200","OK","Indexierbar","","1","0,238","",""
"https://www.delst.de/de/news/delst-instagram/","text/html; charset=utf-8","200","OK","Indexierbar","","1","0,259","",""
"https://www.delst.de/de/news/seo-sea-manager-ausbildung-jetzt-buchbar/","text/html; charset=utf-8","200","OK","Indexierbar","","1","0,334","",""
"https://www.delst.de/de/news/kennst-du-schon-markus-edenharder/","text/html; charset=utf-8","200","OK","Indexierbar","","1","0,313","",""
"https://www.delst.de/de/ihk-weiterbildung/technischer-betriebswirt-fernstudium/","text/html; charset=utf-8","200","OK","Indexierbar","","11","1,078","",""
"https://www.delst.de/de/news/kennen-sie-andrea-haertlein/","text/html; charset=utf-8","200","OK","Indexierbar","","1","0,310","",""
"https://www.delst.de/de/news/fernstudientag-2024/","text/html; charset=utf-8","200","OK","Indexierbar","","1","0,331","",""
"https://www.delst.de/de/news/wir-sind-top-anbieter-2023/","text/html; charset=utf-8","200","OK","Indexierbar","","1","0,311","",""
"https://www.delst.de/de/news/kennst-du-philipp-raithel/","text/html; charset=utf-8","200","OK","Indexierbar","","1","0,250","",""
"https://www.delst.de/de/news/kennst-du-stefan-hieronimus/","text/html; charset=utf-8","200","OK","Indexierbar","","1","0,241","",""
