"Adresse","Inhaltstyp","Status-Code","Status","Indexierbarkeit","Indexierbarkeitsstatus","Titel 1","Länge von Titel 1","Pixelbreite von Titel 1","Meta Description 1","Länge von Meta Description 1","Pixelbreite von Meta Description 1","Meta Keywords 1","Länge der Meta Keywords 1","H1-1","Länge von H1-1","H1-2","Länge von H1-2","H2-1","Länge von H2-1","H2-2","Länge von H2-2","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical-Linkelement 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml-Linkelement","Größe (Bytes)","Übertragen (Bytes)","Total Transferred (bytes)","CO₂ (mg)","CO2-Bewertung","Wortanzahl","Sätze zählen","Durchschnittliche Wörter pro Satz","Flesch Reading Ease-Punktzahl","Lesbarkeit","Textanteil","Crawltiefe","Ordnertiefe","Link Score","Inlinks","Einzigartige Inlinks","Einzigartige JS-Inlinks","% von Gesamt","Outlinks","Einzigartige Outlinks","Einzigartige JS-Outlinks","Externe Outlinks","Einzigartige externe Outlinks","Einzigartige externe JS-Outlinks","Engste Ähnlichkeitsübereinstimmung","Anzahl der Nahduplikate","Rechtschreibfehler","Grammatikfehler","Hash","Antwortzeit","Last Modified","Umleitungs-URL","Umleitungs-Typ","Cookies","Language","HTTP-Version","Alternativer Mobil-Link","Kodierte Adresse der URL","Crawlzeitstempel"
"https://www.delst.de/de/studienverlauf/","text/html; charset=utf-8","200","OK","Indexierbar","","Studienverlauf | DeLSt","22","199","Gründe warum sich eine berufsbegleitende Weiterbildung am DeLSt für dich lohnt, gibt es viele. ▲ Informiere dich jetzt!","119","719","","0","Studienverlauf.","15","","0","Der Ablauf deines Fernstudiums","30","1. Anmeldung","12","index,follow","","","https://www.delst.de/de/studienverlauf/","","","","","","37049","9431","9431","3,343","","738","130","5,677","34,968","Schwer","19,546","2","2","","1","1","0","0,320","56","35","0","10","10","0","","","","","4b99015dc71d3b14a608ef7d019cc168","0,285","","","","","de","1.1","","https://www.delst.de/de/studienverlauf/","2024-08-27 16:32:50"
"https://www.delst.de/de/qualitaetssicherung/","text/html; charset=utf-8","200","OK","Indexierbar","","Qualitätssicherung | DeLSt","26","237","Staatlich zertifizierte Fernstudiengänge und branchenanerkannte Aus- und Weiterbildungen. All dies sind Qualitätsmerkmale des DeLSt.","132","833","","0","Qualitätssicherung.","19","","0","Ob berufliche oder persönliche Weiterbildung, das DeLSt steht für Seriosität und Qualität !","91","Staatliche Zulassung","20","index,follow","","","https://www.delst.de/de/qualitaetssicherung/","","","","","","39202","9897","9897","3,509","","685","117","5,855","16,131","Sehr schwer","18,772","2","2","","87","69","0","21,840","55","34","0","13","13","0","","","","","10d1e3ba40ab47bd186d030654899cfc","0,300","","","","","de","1.1","","https://www.delst.de/de/qualitaetssicherung/","2024-08-27 16:32:50"
"https://www.delst.de/de/ihk-weiterbildung/wirtschaftsbezogene-qualifikationen-pruefungsvorbereitung/","text/html; charset=utf-8","200","OK","Indexierbar","","Wirtschaftsbezogene Qualifikationen - Prüfungstraining (IHK) | DeLSt","68","615","Bereite dich auf die Teilprüfung Wirtschaftsbezogene Qualifikationen (IHK) vor! ✓täglich starten ▲ Jetzt anmelden!","114","697","","0","Wirtschaftsbezogene Qualifikationen - Prüfungstraining (IHK) | Fernlehrgang","75","","0","Informationen zu den Wirtschaftsbezogenen Qualifikationen","57","Berufliche Perspektiven","23","index,follow","","","https://www.delst.de/de/ihk-weiterbildung/wirtschaftsbezogene-qualifikationen-pruefungsvorbereitung/","","","","","","56388","14738","14738","5,225","","1345","222","6,059","45,135","Schwer","20,776","2","3","","3","3","0","0,950","75","43","0","16","14","0","","","","","51cf831aaed6b801adbd22bdd19ef43b","0,946","","","","","de","1.1","","https://www.delst.de/de/ihk-weiterbildung/wirtschaftsbezogene-qualifikationen-pruefungsvorbereitung/","2024-08-27 16:32:49"
"https://www.delst.de/assets/images/f/studienbetreuung-kontakt-81b1b1d6.jpg","image/jpeg","200","OK","Indexierbar","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","13229","13229","13229","4,690","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,024","Thu, 23 Nov 2023 13:18:12 GMT","","","","","1.1","","https://www.delst.de/assets/images/f/studienbetreuung-kontakt-81b1b1d6.jpg","2024-08-27 16:32:50"
"https://www.delst.de/de/selbstlernphase/","text/html; charset=utf-8","200","OK","Indexierbar","","Selbstlernphase | DeLSt","23","213","Was ist die Selbstlernphase? Wähle zwischen Lehrskripten in digitaler oder gedruckter Form und online gestützten Web Based Trainings (WBTs)! ▲ Hier informieren!","160","1000","","0","Selbstlernphase.","16","","0","Erlebe interaktives Lernen zu deinen Bedingungen","48","Was ist die Selbstlernphase?","28","index,follow","","","https://www.delst.de/de/selbstlernphase/","","","","","","34296","8576","8576","3,040","","429","64","6,703","35,564","Schwer","14,094","2","2","","15","14","0","4,430","59","37","0","10","10","0","","","","","3bcbe5010ae66fa5a145f5bb76d555e4","0,281","","","","","de","1.1","","https://www.delst.de/de/selbstlernphase/","2024-08-27 16:32:50"
"https://www.delst.de/de/lehrvideos/","text/html; charset=utf-8","200","OK","Indexierbar","","Online-Vorlesungen | DeLSt","26","244","Effizientes Lernen durch Online-Vorlesungen! Diese finden Online statt und bieten eine interessante Alternative zum klassischen Seminar! ▲ Hier informieren!","156","955","","0","Online-Vorlesungen.","19","","0","Zurückspulen und Pausieren – effizientes Lernen durch Online-Vorlesungen!","73","","0","index,follow","","","https://www.delst.de/de/lehrvideos/","","","","","","31886","7602","7602","2,695","","159","27","5,889","39,107","Schwer","8,535","2","2","","6","6","0","1,900","59","38","0","10","10","0","","","","","cc8c5e3087da502e546c0d01c5245c40","0,231","","","","","de","1.1","","https://www.delst.de/de/lehrvideos/","2024-08-27 16:32:50"
"https://www.delst.de/assets/css/ls_framework.min.css,styles.min.css,customize.min.css,shariffcom...-0673cbd4.css","text/css","200","OK","Indexierbar","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,031","Fri, 07 Jun 2024 11:30:09 GMT","","","","","1.1","","https://www.delst.de/assets/css/ls_framework.min.css,styles.min.css,customize.min.css,shariffcom...-0673cbd4.css","2024-08-27 16:32:50"
"https://www.delst.de/de/webinare/","text/html; charset=utf-8","200","OK","Indexierbar","","Webinare - Was ist das? | DeLSt","31","282","Online Weiterbildung mit Webinaren am DeLSt | IHK Fachwirt und weitere Weiterbildungen als Webinar online machen. ▲ Jetzt informieren!","134","844","","0","Webinare.","9","","0","Was ist ein Webinar?","20","Die Vorteile der Präsenzphasen per Webinar","42","index,follow","","","https://www.delst.de/de/webinare/","","","","","","40183","10778","10778","3,821","","1086","173","6,277","42,247","Schwer","23,954","2","2","","1111","90","0","28,480","56","35","0","11","11","0","","","","","13da0b6c35b38a45a84a0d085290a6f4","0,274","","","","","de","1.1","","https://www.delst.de/de/webinare/","2024-08-27 16:32:50"
"https://www.delst.de/de/bildungspartner/","text/html; charset=utf-8","200","OK","Indexierbar","","Bildungspartner | DeLSt","23","210","Unsere Bildungspartner aus den Bereichen Wirtschaft, Management sowie der Fitness- und Gesundheitsbranche auf einem Überblick! ▲ Informiere dich jetzt!","151","959","","0","Bildungspartner.","16","","0","Unsere Bildungspartner","22","Wir danken unseren starken Bildungspartnern für die gute Zusammenarbeit:","72","index,follow","","","https://www.delst.de/de/bildungspartner/","","","","","","38984","9024","9024","3,199","","394","89","4,427","46,240","Schwer","12,003","2","2","","6","5","0","1,580","60","36","0","23","21","0","","","","","1cf9d7bafa51c26ba6f1d81d1fd6480b","0,338","","","","","de","1.1","","https://www.delst.de/de/bildungspartner/","2024-08-27 16:32:50"
"https://www.delst.de/de/web-based-training/","text/html; charset=utf-8","200","OK","Indexierbar","","Web Based Training (WBT)","24","239","Innovatives Lernen mit WBT-Konzept. Entdecke, wie es maximalen Lernerfolg garantiert!","85","544","","0","Web Based Training (WBT).","25","","0","Web Based Training (WBT) – die modernste Form des E-Learning","60","","0","index,follow","","","https://www.delst.de/de/web-based-training/","","","","","","33791","8366","8366","2,966","","312","46","6,783","55,426","Relativ schwer","11,128","2","2","","42","36","0","11,390","56","35","0","11","11","0","","","","","c1702c9245bb2515dd39d000fbfc3972","0,256","","","","","de","1.1","","https://www.delst.de/de/web-based-training/","2024-08-27 16:32:50"
"https://www.delst.de/de/delst-abschluesse/","text/html; charset=utf-8","200","OK","Indexierbar","","Abschlüsse und Auszeichnungen | DeLSt","37","361","Arbeitgeber schätzen Bewerber und Mitarbeiter mit nachgewiesener Weiterbildung ✓berufsbegleitend & 100 % online ✓Neuste Lernmethoden ▲ Jetzt informieren!","153","981","","0","Abschlüsse und Auszeichnungen.","30","","0","Ausgezeichnetes Studienkonzept am DeLSt!","40","TOP Fernschule","14","index,follow","","","https://www.delst.de/de/delst-abschluesse/","","","","","","46483","11167","11167","3,959","","898","158","5,684","34,692","Schwer","19,034","2","2","","9","8","0","2,530","67","42","0","14","12","0","","","","","1628929872cd2e908084392176eb47bc","0,267","","","","","de","1.1","","https://www.delst.de/de/delst-abschluesse/","2024-08-27 16:32:50"
"https://www.delst.de/de/kindergeld/","text/html; charset=utf-8","200","OK","Indexierbar","","Infos zum Kindergeld | DeLSt","28","258","Anspruch auf Kindergeld hat jeder der das 25 Lebensjahr noch nicht überschritten hat und eine Berufsausbildung durchläuft. ▲ Jetzt informieren!","143","890","","0","Kindergeld.","11","","0","Kindergeld","10","","0","index,follow","","","https://www.delst.de/de/kindergeld/","","","","","","31617","7478","7478","2,651","","170","33","5,152","51,814","Relativ schwer","8,790","2","2","","1","1","0","0,320","56","34","0","10","10","0","","","","","71cd7b1748dc1f9d1a7bc7dce36612ab","0,323","","","","","de","1.1","","https://www.delst.de/de/kindergeld/","2024-08-27 16:32:50"
"https://www.delst.de/de/delst-foerderung/","text/html; charset=utf-8","200","OK","Indexierbar","","DeLSt – Förderung | DeLSt","25","237","Studenten, Schüler, Auszubildende, Geringverdiener, Erwerbslose und Rentner, Zivildienstleistende, Schwerbehinderte erhalten besondere Rabatte. ▲ Jetzt informieren!","164","1020","","0","DeLSt – Förderung.","18","","0","DeLSt – Förderung","17","","0","index,follow","","","https://www.delst.de/de/delst-foerderung/","","","","","","31758","7590","7590","2,691","","166","34","4,882","52,555","Relativ schwer","8,709","2","2","","1","1","0","0,320","57","34","0","10","10","0","","","","","d3d1c69eaa596c998d23df6b571ec0b3","0,295","","","","","de","1.1","","https://www.delst.de/de/delst-foerderung/","2024-08-27 16:32:51"
"https://www.delst.de/de/steuern-sparen/","text/html; charset=utf-8","200","OK","Indexierbar","","Steuern sparen | DeLSt","22","205","Berufliche Weiterbildungen sind als Werbungskosten von der Steuer absetzbar. Weiterbilden am DeLSt und Steuern sparen. ▲ Jetzt informieren!","139","877","","0","Steuern sparen.","15","","0","Steuern sparen","14","","0","index,follow","","","https://www.delst.de/de/steuern-sparen/","","","","","","32667","7862","7862","2,787","","203","38","5,342","43,465","Schwer","9,540","2","2","","2","2","0","0,630","56","34","0","10","10","0","","","","","f5de5e94022968fd9e003bd83e3b3245","0,303","","","","","de","1.1","","https://www.delst.de/de/steuern-sparen/","2024-08-27 16:32:51"
"https://www.delst.de/de/studieninfos/foerdermoeglichkeiten/qualifizierungschancengesetz/","text/html; charset=utf-8","200","OK","Indexierbar","","Qualifizierungschancengesetz | DeLSt","36","338","Profitiere als Arbeitnehmer als auch als Arbeitgeber direkt vom Qualifizierungschancengesetz ▲ Jetzt beraten lassen!","116","716","","0","Qualifizierungschancengesetz.","29","","0","Unterstützung beim digitalen Wandel mit dem Qualifizierungschancengesetz","72","Vorbereitung auf digitale Prozesse durch die Qualifizierung von Fachkräften","75","index,follow","","","https://www.delst.de/de/studieninfos/foerdermoeglichkeiten/qualifizierungschancengesetz/","","","","","","40089","10131","10131","3,591","","915","147","6,224","33,906","Schwer","21,901","2","4","","2","2","0","0,630","58","34","0","10","10","0","","","","","646d349306d344a8bed6f209bdd0a861","0,298","","","","","de","1.1","","https://www.delst.de/de/studieninfos/foerdermoeglichkeiten/qualifizierungschancengesetz/","2024-08-27 16:32:51"
"https://www.delst.de/de/kurzarbeit/","text/html; charset=utf-8","200","OK","Indexierbar","","Kurzarbeit | DeLSt","18","162","Berufliche Weiterbildung fördern trotz Kurzarbeit! Welche Förderungen du trotzdem nutzen kannst erfährst du bei uns. ▲ Jetzt informieren!","137","850","","0","Kurzarbeit.","11","","0","Fördermöglichkeiten für eine Weiterbildung während der Kurzarbeit","65","Diese Fördermöglichkeiten kannst du während der Kurzarbeit nutzen:","66","index,follow","","","https://www.delst.de/de/kurzarbeit/","","","","","","38209","9681","9681","3,432","","717","130","5,515","41,004","Schwer","18,868","2","2","","1","1","0","0,320","64","40","0","10","10","0","","","","","1d9b0f6c2d813e07d01b0a5b8547b31b","0,291","","","","","de","1.1","","https://www.delst.de/de/kurzarbeit/","2024-08-27 16:32:51"
"https://www.delst.de/de/aufstiegs-bafoeg/","text/html; charset=utf-8","200","OK","Indexierbar","","Aufstiegs-BAföG | DeLSt","23","217","Weiterbildungskosten mit dem Aufstiegs-BAföG fördern lassen. Bis zu 75 % der Fernstudiengebühren können abgedeckt werden! ▲ Jetzt beraten lassen!","145","933","","0","Aufstiegs-BAFöG.","16","","0","Förderung deiner Weiterbildung mit dem Aufstiegs-BAföG","54","Änderungen des Aufstiegs-BAföGs in 2020","39","index,follow","","","https://www.delst.de/de/aufstiegs-bafoeg/","","","","","","67282","15571","15571","5,520","","2283","360","6,342","46,132","Schwer","28,881","2","2","","17","13","0","4,110","66","44","0","14","14","0","","","","","92cb99c61ed3c38fd760dc2410c749f1","0,299","","","","","de","1.1","","https://www.delst.de/de/aufstiegs-bafoeg/","2024-08-27 16:32:51"
"https://www.delst.de/de/weitere-foerderprogramme/","text/html; charset=utf-8","200","OK","Indexierbar","","Weitere Förderprogramme | DeLSt","31","307","Weitere Förderprogramme und Finanzierungsmöglichkeiten für deine Aus- und Weiterbildung findest du hier! ▲ Jetzt Infos sichern!","127","796","","0","Weitere Förderprogramme.","24","","0","Weitere Förderprogramme / Finanzierungsmöglichkeiten","52","","0","index,follow","","","https://www.delst.de/de/weitere-foerderprogramme/","","","","","","31322","7315","7315","2,593","","97","25","3,880","11,021","Sehr schwer","7,735","2","2","","1","1","0","0,320","56","34","0","11","11","0","","","","","b3d7a7dfd52bba9f96c37e171de56026","0,241","","","","","de","1.1","","https://www.delst.de/de/weitere-foerderprogramme/","2024-08-27 16:32:51"
"https://www.delst.de/files/keyvisual/bildungsbereiche/Reiten/reitsport-weiterbildungen-delst.webp","image/webp","200","OK","Indexierbar","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9448","9448","9448","3,349","","0","","","","","0,000","2","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,021","Wed, 05 Jan 2022 09:23:48 GMT","","","","","1.1","","https://www.delst.de/files/keyvisual/bildungsbereiche/Reiten/reitsport-weiterbildungen-delst.webp","2024-08-27 16:32:51"
"https://www.delst.de/de/bildungsgutschein/","text/html; charset=utf-8","200","OK","Indexierbar","","Bildungsgutschein AZAV | DeLSt","30","288","Berufliche Weiterbildung zu 100 % über den Bildungsgutschein fördern wenn du arbeitslos oder von Arbeitslosigkeit bedroht bist! ▲ Jetzt beraten lassen!","151","931","","0","Förderung durch Bildungsgutschein.","34","","0","Bildungsgutschein - die Förderung für deine Aus- und Weiterbildung","66","Was ist der Bildungsgutschein und wofür ist er einsetzbar?","58","index,follow","","","https://www.delst.de/de/bildungsgutschein/","","","","","","52427","13030","13030","4,619","","1501","241","6,228","45,968","Schwer","24,837","2","2","","33","25","0","7,910","71","40","0","12","12","0","","","","","d5c1b1b885af9d3c009b0b3d39029d16","0,292","","","","","de","1.1","","https://www.delst.de/de/bildungsgutschein/","2024-08-27 16:32:51"
"https://www.delst.de/assets/images/f/reiten-ausbildung-delst-8674280f.jpg","image/jpeg","200","OK","Indexierbar","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","20634","20634","20634","7,315","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,024","Fri, 16 Dec 2022 17:51:35 GMT","","","","","1.1","","https://www.delst.de/assets/images/f/reiten-ausbildung-delst-8674280f.jpg","2024-08-27 16:32:51"
"https://www.delst.de/assets/images/c/ausbildung-reiten-delst-de8b6059.jpg","image/jpeg","200","OK","Indexierbar","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","13071","13071","13071","4,634","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,067","Fri, 16 Dec 2022 17:51:35 GMT","","","","","1.1","","https://www.delst.de/assets/images/c/ausbildung-reiten-delst-de8b6059.jpg","2024-08-27 16:32:51"
"https://www.delst.de/de/zuschuss-der-bundeslaender/","text/html; charset=utf-8","200","OK","Indexierbar","","Zuschuss der Bundesländer | DeLSt","33","315","Übersicht der Förderung der Bundesländer unserer Fernstudiengänge. ▲ Lass dich jetzt von unserer Studienbetreuung beraten!","122","778","","0","Zuschuss der Bundesländer.","26","","0","Bildungsscheck Brandenburg","26","Qualifizierungsscheck Hessen","28","index,follow","","","https://www.delst.de/de/zuschuss-der-bundeslaender/","","","","","","48145","11975","11975","4,245","","1434","305","4,702","41,712","Schwer","27,090","2","2","","24","24","0","7,590","56","34","0","18","18","0","","","","","17f07798cefc1aba0990630998253cb2","0,267","","","","","de","1.1","","https://www.delst.de/de/zuschuss-der-bundeslaender/","2024-08-27 16:32:51"
"https://www.delst.de/de/lehrgaenge-reiten/trainer-c-reiten-trainerschein/","text/html; charset=UTF-8","301","Moved Permanently","Nicht indexierbar","Umgeleitet","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","3","","7","7","0","2,220","0","0","0","0","0","0","","","","","","0,126","","https://www.delst.de/de/lehrgaenge-reiten/reiten-c-lizenz/","HTTP-Umleitung","","","1.1","","https://www.delst.de/de/lehrgaenge-reiten/trainer-c-reiten-trainerschein/","2024-08-27 16:32:51"
"https://www.delst.de/assets/images/b/lehrgang-reiten-delst-01765de8.jpg","image/jpeg","200","OK","Indexierbar","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","28406","28406","28406","10,070","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,022","Fri, 16 Dec 2022 17:51:35 GMT","","","","","1.1","","https://www.delst.de/assets/images/b/lehrgang-reiten-delst-01765de8.jpg","2024-08-27 16:32:51"
"https://www.delst.de/assets/images/a/reiten-lehrgang-delst-7d5baf83.jpg","image/jpeg","200","OK","Indexierbar","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","24748","24748","24748","8,773","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,092","Fri, 16 Dec 2022 17:51:35 GMT","","","","","1.1","","https://www.delst.de/assets/images/a/reiten-lehrgang-delst-7d5baf83.jpg","2024-08-27 16:32:51"
"https://www.delst.de/assets/images/3/fernstudium-kostenfreier-ada-schein-aevo-delst-cc2964a4.svg","image/svg+xml","200","OK","Indexierbar","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,068","Fri, 16 Dec 2022 17:50:32 GMT","","","","","1.1","","https://www.delst.de/assets/images/3/fernstudium-kostenfreier-ada-schein-aevo-delst-cc2964a4.svg","2024-08-27 16:32:51"
"https://www.delst.de/de/lehrgaenge-reiten/futtermittelberater-ausbildung-richtige-pferdefuetterung/","text/html; charset=utf-8","200","OK","Indexierbar","","Futtermittelberater für Pferde Fernstudium | DeLSt","50","454","Werde anerkannter Ernährungsberater für Pferde ✓staatlich zugelassen ✓Täglich starten ✓Vollzeit oder berufsbegleitend ▲ Jetzt 2 Wochen kostenlos testen!","152","951","","0","Futtermittelberater für Pferde | Fernstudium","44","","0","Informationen zum Lehrgang in Pferdeernährung","45","Ziele und Perspektiven","22","index,follow","","","https://www.delst.de/de/lehrgaenge-reiten/futtermittelberater-ausbildung-richtige-pferdefuetterung/","","","","","","69542","18700","18700","6,629","","2193","377","5,817","44,577","Schwer","26,471","2","3","","14","9","0","2,850","76","44","0","16","14","0","","","","","81a6277e2b9e10ab15e7212b2be98258","0,576","","","","","de","1.1","","https://www.delst.de/de/lehrgaenge-reiten/futtermittelberater-ausbildung-richtige-pferdefuetterung/","2024-08-27 16:32:51"
"https://www.delst.de/de/lehrgaenge-reiten/reitlehrerin-ausbildung/","text/html; charset=utf-8","200","OK","Indexierbar","","Reiten B-Lizenz Ausbildung | DeLSt","34","311","Lebe deinen Traumberuf und werde Reitlehrer*in ✓staatlich zugelassen ✓Täglich starten ✓Vollzeit oder berufsbegleitend ▲ Jetzt 2 Wochen kostenlos testen!","152","945","","0","Reitlehrer | Ausbildung","23","","0","Informationen zur Reiten B-Lizenz","33","Ziele und Perspektiven","22","index,follow","","","https://www.delst.de/de/lehrgaenge-reiten/reitlehrerin-ausbildung/","","","","","","58383","15361","15361","5,446","","1540","271","5,683","59,335","Relativ schwer","21,308","2","3","","3","3","0","0,950","65","38","0","15","13","0","","","","","34e934199f1c3cbdfa1688e092a98985","0,620","","","","","de","1.1","","https://www.delst.de/de/lehrgaenge-reiten/reitlehrerin-ausbildung/","2024-08-27 16:32:51"
"https://www.delst.de/assets/images/c/azav-logo-foerdermoeglichkeiten-produktseiten-delst-62139e40.webp","image/webp","200","OK","Indexierbar","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","3976","3976","3976","1,410","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,024","Fri, 27 Jan 2023 10:38:30 GMT","","","","","1.1","","https://www.delst.de/assets/images/c/azav-logo-foerdermoeglichkeiten-produktseiten-delst-62139e40.webp","2024-08-27 16:32:52"
"https://www.delst.de/de/lehrgaenge-reiten/reiten-c-lizenz/","text/html; charset=utf-8","200","OK","Indexierbar","","Reiten C-Lizenz Lehrgang | DeLSt","32","297","Lerne alles über Anatomie, Physiologie und Trainingslehre im Reitsport ✓Staatlich geprüft und zugelassen ✓Täglich starten ▲ Jetzt kostenfrei testen!","148","903","","0","Reiten C-Lizenz | Fernstudium","29","","0","Informationen zum Lehrgang C-Lizenz Reiten","42","Ziele und Perspektiven","22","index,follow","","","https://www.delst.de/de/lehrgaenge-reiten/reiten-c-lizenz/","","","","","","64209","17074","17074","6,053","","1766","312","5,660","44,537","Schwer","23,436","2","3","","2","2","0","0,630","75","44","0","16","14","0","","","","","570fe27614394a1a51964b54caa23ea5","0,693","","","","","de","1.1","","https://www.delst.de/de/lehrgaenge-reiten/reiten-c-lizenz/","2024-08-27 16:32:51"
"https://www.delst.de/files/theme/cc/certification/ihk-siegel.svg","image/svg+xml","200","OK","Indexierbar","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,027","Thu, 11 Aug 2022 06:55:13 GMT","","","","","1.1","","https://www.delst.de/files/theme/cc/certification/ihk-siegel.svg","2024-08-27 16:32:52"
"https://www.delst.de/assets/images/3/fernstudium-abschluss-delst-36260341.svg","image/svg+xml","200","OK","Indexierbar","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,072","Fri, 16 Dec 2022 17:50:32 GMT","","","","","1.1","","https://www.delst.de/assets/images/3/fernstudium-abschluss-delst-36260341.svg","2024-08-27 16:32:52"
"https://www.delst.de/files/team/tutoren/carsten-kulka-tutor-delst.jpg","image/jpeg","200","OK","Indexierbar","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9635","9635","9635","3,416","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,071","Wed, 01 Sep 2021 11:29:33 GMT","","","","","1.1","","https://www.delst.de/files/team/tutoren/carsten-kulka-tutor-delst.jpg","2024-08-27 16:32:52"
"https://www.delst.de/de/ihk-weiterbildung/master-professional-betriebswirt/","text/html; charset=utf-8","200","OK","Indexierbar","","Master Professional in Business Management Fernstudium | DeLSt","62","597","Fernstudium zum Master Professional in Business Management ✓täglich starten ✓Förderung über Aufstiegs-BAföG ▲ Jetzt anmelden!","125","819","","0","Master Professional in Business Management | Fernstudium","56","","0","Informationen zum Fernstudium Master Professional in Business Management","72","Berufliche Perspektiven","23","index,follow","","","https://www.delst.de/de/ihk-weiterbildung/master-professional-betriebswirt/","","","","","","80413","21311","21311","7,555","","2848","492","5,789","34,938","Schwer","30,340","2","3","","13","8","0","2,530","88","52","0","17","15","0","","","","","f0f4e52c3e4efb9116efefff78b818eb","0,867","","","","","de","1.1","","https://www.delst.de/de/ihk-weiterbildung/master-professional-betriebswirt/","2024-08-27 16:32:52"
"https://www.delst.de/assets/images/7/yt-thumbnail-industriefachwirt-d658ad42.png","image/png","200","OK","Indexierbar","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","237661","237661","237661","84,252","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,022","Wed, 21 Aug 2024 15:25:24 GMT","","","","","1.1","","https://www.delst.de/assets/images/7/yt-thumbnail-industriefachwirt-d658ad42.png","2024-08-27 16:32:53"
"https://www.delst.de/de/studieninfos/foerdermoeglichkeiten/bildungsgutschein-azav/azav-fernstudiengaenge/gepruefter-betriebswirt-azav-bildungsgutschein/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised","Geprüfte*r Betriebswirt*in IHK - mit Bildungsgutschein (AZAV) | DeLSt","69","623","Geprüfte*r Betriebswirt*in IHK Weiterbildung ✓100 % Förderung durch Bildungsgutschein ✓Täglich starten ✓Vollzeit oder berufsbegleitend ▲ Jetzt informieren!","155","962","","0","Betriebswirt*in IHK | Fernstudium","33","","0","Informationen zur Weiterbildung zum*r Geprüften Betriebswirt*in","63","Berufliche Perspektiven","23","index,follow","","","https://www.delst.de/de/ihk-weiterbildung/gepruefter-betriebswirt-ihk-fernstudium/","","","","","","82190","20022","20022","7,098","","2856","514","5,556","14,637","Sehr schwer","32,556","2","6","","18","17","0","5,380","78","46","0","14","13","0","","","","","96c652599b987813f798fa43ee7cca6f","0,541","","","","","de","1.1","","https://www.delst.de/de/studieninfos/foerdermoeglichkeiten/bildungsgutschein-azav/azav-fernstudiengaenge/gepruefter-betriebswirt-azav-bildungsgutschein/","2024-08-27 16:32:52"
"https://www.delst.de/de/bundeswehr-weiterbildung/","text/html; charset=utf-8","200","OK","Indexierbar","","Beförderungsdienst der Bundeswehr (BFD) | DeLSt","47","448","Mit der Förderung des Beförderungsdienstes während der Wehrdienstzeit den Einstieg in das zivile Berufsleben vorbereiten. ▲ Jetzt beraten lassen!","145","899","","0","Beförderungsdienst der Bundeswehr (BFD).","40","","0","BFD: die Förderung für deine Weiterbildung und die zivile Karriere","66","Antrag auf Förderung des BFD - darauf ist zu achten","51","index,follow","","","https://www.delst.de/de/bundeswehr-weiterbildung/","","","","","","105227","17733","17733","6,286","","2188","388","5,639","37,170","Schwer","17,710","2","2","","22","22","0","6,960","133","105","0","12","12","0","","","","","5a3b785f44d77ead15ee866e33e6d610","1,872","","","","","de","1.1","","https://www.delst.de/de/bundeswehr-weiterbildung/","2024-08-27 16:32:51"
