"Adresse","Wortanzahl","Sätze zählen","Durchschnittliche Wörter pro Satz","Flesch Reading Ease-Punktzahl","Lesbarkeit","Engste Ähnlichkeitsübereinstimmung","Anzahl der Nahduplikate","Sprachfehler insgesamt","Rechtschreibfehler","Grammatikfehler","Language","Hash","Indexierbarkeit","Indexierbarkeitsstatus"
"https://www.delst.de/de/weiterbildung-arbeitsamt/finanz-und-marktanalyst/","1427","293","4,870","23,087","Sehr schwer","","","","","","de","fb408c2a888234a7b6d5eb9eb0b0f181","Nicht indexierbar","noindex"
"https://www.delst.de/de/weiterbildung-arbeitsamt/gepruefter-betriebswirt-ihk-cci-inkl-ada-schein/","2245","413","5,436","9,960","Sehr schwer","","","","","","de","d254c3031a233b458f7e8f8118ff878d","Nicht indexierbar","Canonicalised,noindex"
"https://www.delst.de/de/weiterbildung-arbeitsamt/datenschutzbeauftragter-weiterbildung-bildungsgutschein/","2067","371","5,571","30,670","Schwer","","","","","","de","960b506b50e54beb9f5092710355ff6f","Nicht indexierbar","noindex"
"https://www.delst.de/de/weiterbildung-arbeitsamt/gepruefter-handelsmanager/","1586","318","4,987","24,892","Sehr schwer","","","","","","de","b30fa947eb7a214e054722b3deb6bc3f","Nicht indexierbar","Canonicalised,noindex"
"https://www.delst.de/de/weiterbildung-arbeitsamt/weiterbildung-digitalisierung-azav-bildungsgutschein/","1871","330","5,670","30,840","Schwer","","","","","","de","6152744b66047a12c034eda7288477ac","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/weiterbildung-arbeitsamt/betriebliche-ausbildung-4-0/","1332","272","4,897","34,189","Schwer","","","","","","de","487618c09918851311ef92364962c3da","Nicht indexierbar","noindex"
"https://www.delst.de/de/weiterbildung-arbeitsamt/eventmanager/","1229","242","5,079","34,477","Schwer","","","","","","de","ba52ad5ce96ca388c6d7c92db388ec37","Nicht indexierbar","noindex"
"https://www.delst.de/de/weiterbildung-arbeitsamt/edv-informationstechnologie-kurs-azav-bildungsgutschein/","1985","361","5,499","34,867","Schwer","","","","","","de","53d88139ac386bb12950fcb2fe913460","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/weiterbildung-arbeitsamt/agiler-projektmanager/","1251","240","5,213","33,291","Schwer","","","","","","de","bd90486161c3cbb26f27852e7fe86ee9","Nicht indexierbar","noindex"
"https://www.delst.de/de/weiterbildung-arbeitsamt/gepruefter-wirtschaftsassistent/","1309","264","4,958","29,177","Sehr schwer","","","","","","de","1c28dc3dbb7b0a8effeaf64b242a4599","Nicht indexierbar","noindex"
"https://www.delst.de/de/weiterbildung-arbeitsamt/personalmanager/","1128","230","4,904","35,732","Schwer","","","","","","de","705e6580487baf7f21541866ab6da0a5","Nicht indexierbar","noindex"
"https://www.delst.de/de/weiterbildung-arbeitsamt/projektmanager/","1237","238","5,197","37,694","Schwer","","","","","","de","e7c6f2e351c4d0ad548d7a0a5f019a4b","Nicht indexierbar","noindex"
"https://www.delst.de/de/weiterbildung-arbeitsamt/gepruefter-bueromanager/","1378","314","4,389","23,051","Sehr schwer","","","","","","de","ad9bbddef94ab9da330285258d53af28","Nicht indexierbar","Canonicalised,noindex"
"https://www.delst.de/de/weiterbildung-arbeitsamt/online-marketing-manager-4-0/","1501","294","5,105","26,704","Sehr schwer","","","","","","de","7373d141d414d0645cb95cf5a3674d8a","Nicht indexierbar","noindex"
"https://www.delst.de/de/weiterbildung-arbeitsamt/agiler-qualitaets-und-prozessmanager/","1396","277","5,040","25,308","Sehr schwer","","","","","","de","a378d1c70ecf94eeceea401a4980ee83","Nicht indexierbar","noindex"
"https://www.delst.de/de/weiterbildung-arbeitsamt/gepruefter-industriefachwirt-ihk-inkl-ada-schein/","2195","430","5,105","13,183","Sehr schwer","","","","","","de","b61f48c2dff0039b1068c1e43ec16a74","Nicht indexierbar","Canonicalised,noindex"
"https://www.delst.de/de/weiterbildung-arbeitsamt/wirtschaftsbezogene-qualifikationen/","1300","261","4,981","27,959","Sehr schwer","","","","","","de","afd46c9a70021035a1b850114116a6eb","Nicht indexierbar","Canonicalised,noindex"
"https://www.delst.de/de/weiterbildung-arbeitsamt/gepruefter-bueroassistent/","1339","253","5,292","27,840","Sehr schwer","","","","","","de","60021b46826461c5e479047b7aafdce7","Nicht indexierbar","Canonicalised,noindex"
"https://www.delst.de/de/weiterbildung-arbeitsamt/umschulung-kaufmann-ecommerce-ihk/","1736","313","5,546","25,280","Sehr schwer","","","","","","de","ac55b16823cf58f954ed31d7ba454e81","Nicht indexierbar","noindex"
"https://www.delst.de/de/rechnungswesen-online/rechnungswesen-kosten-und-leistungsrechnung-klr/","1565","296","5,287","37,296","Schwer","","","","","","de","5108398867944c4bac115c81fd7da492","Indexierbar",""
"https://www.delst.de/de/rechnungswesen-online/moderne-finanzbuchfuehrung-online-weiterbildung/","1751","318","5,506","33,737","Schwer","","","","","","de","2404ed4ea07837d4b927843e4beff75b","Indexierbar",""
"https://www.delst.de/de/weiterbildung-arbeitsamt/gepruefter-betriebswirt-azav-bildungsgutschein/","2852","511","5,581","14,498","Sehr schwer","","","","","","de","7bb41d21a20acde2f4caea6bca6cf886","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/weiterbildung-arbeitsamt/gepruefter-industriemanager-4-0/","1932","388","4,979","16,073","Sehr schwer","","","","","","de","62eac532fcf285fbbb63ba82a394f5e2","Nicht indexierbar","Canonicalised,noindex"
"https://www.delst.de/de/weiterbildung-arbeitsamt/prozessmanager/","1279","253","5,055","27,212","Sehr schwer","","","","","","de","25306c0ce2dbb6421d0579aa02a48809","Nicht indexierbar","Canonicalised,noindex"
"https://www.delst.de/de/rechnungswesen-online/controlling-weiterbildung/","1845","321","5,748","33,727","Schwer","","","","","","de","8b73a81fe6c2da34143555a1db2d6f8f","Indexierbar",""
"https://www.delst.de/de/rechnungswesen-online/ihk-rechnungswesen-verstehen/","2114","370","5,714","36,638","Schwer","","","","","","de","f49110cafe43b1fbc8cb2995a0be52f8","Indexierbar",""
"https://www.delst.de/de/betriebswirt-ihk-vollzeit/","1366","218","6,266","37,035","Schwer","","","","","","de","ba28c98fcd0a2d2bbfa009938f6b104c","Indexierbar",""
"https://www.delst.de/de/ihk-weiterbildung/e-sports-manager-ihk/","1692","285","5,937","33,309","Schwer","","","","","","de","f71f31e5ed9bb12e81b5ce16eb8d601e","Indexierbar",""
"https://www.delst.de/de/betriebswirt-ihk-erfahrungen/","1320","207","6,377","34,688","Schwer","","","","","","de","f10fd82ba12065f4ccc318316460cbc2","Indexierbar",""
"https://www.delst.de/de/betriebswirt-ihk-sinnvoll/","1064","190","5,600","36,324","Schwer","","","","","","de","3eea3f28e808a687f59e7ee2d9de7fac","Indexierbar",""
"https://www.delst.de/de/betriebswirt-ihk-lernmaterial/","814","147","5,537","41,264","Schwer","","","","","","de","221bdd47fc29dfc7d70b3332fc1e8b09","Indexierbar",""
"https://www.delst.de/de/betriebswirt-ihk-gehalt/","1255","235","5,340","46,977","Schwer","","","","","","de","524900a13b6cf4b728d69d533c102443","Indexierbar",""
"https://www.delst.de/de/betriebswirt-ihk-anerkennung/","856","146","5,863","39,788","Schwer","","","","","","de","fbc8c8ca432d065e36581492c4a83bb7","Indexierbar",""
"https://www.delst.de/de/news/aktualisierung-pruefungsordnung-gepruefter-betriebswirt/","530","82","6,463","51,826","Relativ schwer","","","","","","de","83a7260383d4ba4a6e36a47a8edab1b5","Indexierbar",""
"https://www.delst.de/de/news/informationsveranstaltung-unseres-partners-ehip/","168","51","3,294","32,277","Schwer","","","","","","de","3960eff8ed0c0ec6ad0b38696de629d4","Indexierbar",""
"https://www.delst.de/de/news/ehip-unser-neuer-bildungspartner/","301","64","4,703","52,817","Relativ schwer","","","","","","de","8b607d37e48e360bfe4af563d7fbef8e","Indexierbar",""
"https://www.delst.de/de/news/100-foerderung-ueber-bildungsgutschein/","174","45","3,867","61,910","Normal","","","","","","de","61adba747c1eabede09e6c73514faa73","Indexierbar",""
"https://www.delst.de/de/news/delst-instagram/","131","31","4,226","37,221","Schwer","","","","","","de","bd741ce4b9021f9efa53e4bc2e7083bc","Indexierbar",""
"https://www.delst.de/de/news/seo-sea-manager-ausbildung-jetzt-buchbar/","141","28","5,036","50,524","Relativ schwer","","","","","","de","6d9c0dd5bc3c514a852638c3c71a02bc","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-schon-markus-edenharder/","296","50","5,920","62,780","Normal","","","","","","de","54d3fbe35ad1e527e97d3af242671d11","Indexierbar",""
"https://www.delst.de/de/ihk-weiterbildung/technischer-betriebswirt-fernstudium/","7385","2336","3,161","32,799","Schwer","","","","","","de","66086401df10e9c1de9bdb1d094fdeb3","Indexierbar",""
"https://www.delst.de/de/news/kennen-sie-andrea-haertlein/","777","130","5,977","51,820","Relativ schwer","","","","","","de","9fe74cfe8e00ffffcd4f70e868447a0f","Indexierbar",""
"https://www.delst.de/de/news/fernstudientag-2024/","186","44","4,227","54,722","Relativ schwer","","","","","","de","91fb78dfa9ee04ee5f8a08e7a1c32d17","Indexierbar",""
"https://www.delst.de/de/news/wir-sind-top-anbieter-2023/","196","40","4,900","66,329","Normal","","","","","","de","17aace34b46f347f2a29b9218ccb9102","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-philipp-raithel/","240","48","5,000","42,783","Schwer","","","","","","de","328a6c60522f269ff887b213903505bc","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-stefan-hieronimus/","250","52","4,808","50,352","Relativ schwer","","","","","","de","e22e3cf576bd202d63645aa2855ce191","Indexierbar",""
"https://www.delst.de/de/news/neue-oeffnungszeiten/","75","29","2,586","100,000","Sehr einfach","","","","","","de","931c4991b6fd6cdcdd97aa4647bb447e","Indexierbar",""
"https://www.delst.de/de/news/adventskalender/","110","31","3,548","50,953","Relativ schwer","","","","","","de","9cb327b3ff8da50398747c20d1303c0","Indexierbar",""
"https://www.delst.de/de/news/neue-berufliche-weiterbildung-kommunikation-verbessern/","174","32","5,438","33,088","Schwer","","","","","","de","69eb45fac90e8bc206e4d5a5738ca05d","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-dr-lisa-marholt/","199","44","4,523","57,702","Relativ schwer","","","","","","de","b6f17f2e5c1ea5aff02ce9394bb1af14","Indexierbar",""
"https://www.delst.de/de/news/happy-new-year-2021/","135","28","4,821","91,021","Sehr einfach","","","","","","de","4031c2aecb978e6e5da17acc41c79175","Indexierbar",""
"https://www.delst.de/de/news/auszeichnung-exzellenter-anbieter-2024/","162","30","5,400","54,087","Relativ schwer","","","","","","de","e62c0c18039237c599d50b5b8ea5d304","Indexierbar",""
"https://www.delst.de/de/news/tutorenvorstellung-carsten-kulka/","174","38","4,579","55,839","Relativ schwer","","","","","","de","da7439559c5961699255516efbd6a2ff","Indexierbar",""
"https://www.delst.de/de/news/kennen-sie-aron-labonte/","407","80","5,088","52,634","Relativ schwer","","","","","","de","23eef80e02651150051e32c09d1a26f5","Indexierbar",""
"https://www.delst.de/de/ihk-weiterbildung/technischer-fachwirt-fernstudium/","9450","3527","2,679","36,214","Schwer","","","","","","de","f23c5d5ce445988cc6776d91a988b5c6","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-julia-jorcke/","224","44","5,091","49,086","Schwer","","","","","","de","5cadad536bfc37141c0a9a473a6899f3","Indexierbar",""
"https://www.delst.de/de/news/scrum-lehrgaenge-buchbar/","420","71","5,915","67,082","Normal","","","","","","de","dc48f26bc96794fa6e1805fd0a5fde2c","Indexierbar",""
"https://www.delst.de/de/news/kennen-sie-ralf-schemmert/","394","68","5,794","49,361","Schwer","","","","","","de","5ea06f688096a96959f01f4c5721b55a","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-tom-telschow/","142","39","3,641","69,090","Normal","","","","","","de","458566aac2addd2c8cade78037532772","Indexierbar",""
"https://www.delst.de/de/news/bueroassistenz-jetzt-buchbar/","237","55","4,309","46,826","Schwer","","","","","","de","3fc225fba1164e6a55e70fc85c9d4c6","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-ela-naeffgen/","214","46","4,652","53,075","Relativ schwer","","","","","","de","b0a40497c01525469fb16726cfbb6db","Indexierbar",""
"https://www.delst.de/de/news/englische-ihk-abschluesse/","1373","230","5,970","32,993","Schwer","","","","","","de","c1e332a8a8ff4a530432932ce947534c","Indexierbar",""
"https://www.delst.de/de/news/elearning-digitales-lernen-die-moderne-und-flexible-form-der-weiterbildung/","960","148","6,486","38,542","Schwer","","","","","","de","ec90caeb2a556bb7a1fa7b38fbc794b6","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-thomas-wiessner/","183","38","4,816","45,229","Schwer","","","","","","de","f6a5b5bbf2a4ea418ee9dbc0e47ab4ee","Indexierbar",""
"https://www.delst.de/de/news/delst-besuchen-auf-der-messe-jobkarrieretage2022/","159","39","4,077","60,633","Normal","","","","","","de","8b5aeed70ce483f99a13d28699d90fa0","Indexierbar",""
"https://www.delst.de/de/news/betrieblicher-gesundheitsmanager-jetzt-buchbar/","156","33","4,727","18,737","Sehr schwer","","","","","","de","eccd8310e511f04f24528873d8e086e2","Indexierbar",""
"https://www.delst.de/de/news/top-institut-2021-fernstudiumcheck/","340","57","5,965","52,979","Relativ schwer","","","","","","de","5fbeeb6236483f1b6816b08993358648","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-benjamin-lindner/","180","39","4,615","53,630","Relativ schwer","","","","","","de","bfd539fa0d0f1bf5f814670fc489997f","Indexierbar",""
"https://www.delst.de/de/news/wbt-modernes-lernen/","340","59","5,763","54,180","Relativ schwer","","","","","","de","bbb72e69552786475df0345007869471","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-alexander-neumann/","223","46","4,848","39,923","Schwer","","","","","","de","4460dec6d9695eb6236a87053addadd9","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-ebru-nal/","320","68","4,706","38,675","Schwer","","","","","","de","872ce116b8db9ad11c3628a43b832137","Indexierbar",""
"https://www.delst.de/de/news/wir-wuenschen-ihnen-ein-glueckliches-gesundes-und-erfolgreiches-neue-jahr/","96","21","4,571","86,751","Einfach","","","","","","de","a776f8a0c00e9c34733178d07699ba66","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-marion-freddy-kraemer/","286","53","5,396","53,160","Relativ schwer","","","","","","de","d62ebc31cc6511b14ba577a84f10386a","Indexierbar",""
"https://www.delst.de/de/news/neuer-fernkurs-ernaehrung-im-natural-bodybuilding/","147","30","4,900","42,445","Schwer","","","","","","de","a383fe033ef20951198bcb3e3f277f90","Indexierbar",""
"https://www.delst.de/de/news/gepruefter-technischer-betriebswirt-jetzt-buchbar/","238","56","4,250","45,052","Schwer","","","","","","de","50249347564d0c6a12f35ae6c3e99b73","Indexierbar",""
"https://www.delst.de/de/news/top-institut-2022-fernstudiumcheck/","367","67","5,478","55,819","Relativ schwer","","","","","","de","385b048a916406774a54c00c6b2c3f06","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-sonja-theile-ochel/","241","63","3,825","38,316","Schwer","","","","","","de","9b0b6be72c71fce9ef04e19ab2b82ce5","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-rene-gregorczyk/","247","46","5,370","49,995","Schwer","","","","","","de","b142ac5880384a684ac62b4f3e5849b","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-dieter-kaiser/","256","52","4,923","58,745","Relativ schwer","","","","","","de","2367f87d0175229ca4e5d7ee9d93a2fb","Indexierbar",""
"https://www.delst.de/de/news/delst-bewerten-und-gewinnen/","308","66","4,667","63,662","Normal","","","","","","de","8358c6acd43deb64e56762199ed00415","Indexierbar",""
"https://www.delst.de/de/news/neue-delst-website-online/","208","39","5,333","54,185","Relativ schwer","","","","","","de","e9b40e4c5e13dc1208dc7b85261e8959","Indexierbar",""
"https://www.delst.de/de/news/workout-fuer-den-arbeitsplatz/","189","49","3,857","68,187","Normal","","","","","","de","87d28ada85a15f8b86671f112f2705d9","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-schon-marina-schemmert/","322","58","5,552","49,866","Schwer","","","","","","de","dba6f915cff2e418cff54509cdeca27c","Indexierbar",""
"https://www.delst.de/de/news/studium-im-alter-ihre-chance-der-weiterbildung-ohne-abitur/","857","127","6,748","49,739","Schwer","","","","","","de","c93b09777992ee22b6e92e430b7a7258","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-schon-laura-koch/","258","47","5,489","61,575","Normal","","","","","","de","e83b340a459a35e7369d18e02b399295","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-schon-andreas-gloeckl/","207","40","5,175","69,982","Normal","","","","","","de","571cd0a1e8f22f4e4f7456145450e7e9","Indexierbar",""
"https://www.delst.de/de/news/kaufmann-frau-im-e-commerce-jetzt-buchbar/","486","84","5,786","53,870","Relativ schwer","","","","","","de","97efcd63d76af1c031f47d5ba1d85f31","Indexierbar",""
"https://www.delst.de/de/news/selbstaendig-als-mobiler-reitlehrer/","165","37","4,459","46,952","Schwer","","","","","","de","762d6dfd0d8adfcb8cf3b918316915de","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-jennifer-safran/","137","33","4,152","64,297","Normal","","","","","","de","1ff45be1d30526437263d7c9a96e6d3b","Indexierbar",""
"https://www.delst.de/de/lexikon/u/","367","100","3,670","50,968","Relativ schwer","","","","","","de","be14e7621075f7ab7279ce0a2cf5b03e","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/abs-asset-back-securities/","79","12","6,583","91,993","Sehr einfach","","","","","","de","f7b66642dda9be7585f53cf440be9c52","Indexierbar",""
"https://www.delst.de/de/lexikon/q/","116","27","4,296","75,574","Relativ einfach","","","","","","de","fa8047c933d1de5f795b7ce5c455a1d","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/abwicklungsvertrag/","126","19","6,632","72,533","Relativ einfach","","","","","","de","a6a5c3e81fae96230876dadd2afbc9e7","Indexierbar",""
"https://www.delst.de/de/lexikon/m/","438","168","2,607","51,213","Relativ schwer","","","","","","de","be474e48883cf87980ed93be09b2d723","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/abzahlungsdarlehen/","84","12","7,000","91,966","Sehr einfach","","","","","","de","2cb7a992c70f5c4042c986c12322104c","Indexierbar",""
"https://www.delst.de/de/lexikon/i/","379","136","2,787","41,057","Schwer","","","","","","de","48075cf52ae566e534a73a4b13c16ce6","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/d/","530","182","2,912","51,280","Relativ schwer","","","","","","de","87abbe9b98429b4f777afc65b79408bf","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/abstraktionsprinzip/","337","57","5,912","62,512","Normal","","","","","","de","fb63184ef6050d608420d6e5f49abcac","Indexierbar",""
"https://www.delst.de/de/lexikon/abschreibungen/","96","15","6,400","75,201","Relativ einfach","","","","","","de","4604f6ac2a14d51f81b32d192d6aeb38","Indexierbar",""
"https://www.delst.de/de/lexikon/abweichung-varianz/","88","13","6,769","77,871","Relativ einfach","","","","","","de","2499273653a4f317b209c25ca55782c8","Indexierbar",""
"https://www.delst.de/de/lexikon/abc-analyse/","187","37","5,054","84,984","Einfach","","","","","","de","d1d579b860250eccc61eb125e8bd5b5a","Indexierbar",""
"https://www.delst.de/de/lexikon/absatzpotenzial/","76","12","6,333","93,544","Sehr einfach","","","","","","de","1f357b4b69998740d38b728eff465055","Indexierbar",""
"https://www.delst.de/de/lexikon/abmaß/","82","12","6,833","92,602","Sehr einfach","","","","","","de","ee7fb7c208cc42ae60fbdf53570c54ab","Indexierbar",""
"https://www.delst.de/de/lexikon/absatzmittler/","66","11","6,000","100,000","Sehr einfach","","","","","","de","9ded0c684ccd45ef7d25c6f74e1284c1","Indexierbar",""
"https://www.delst.de/de/lexikon/adrenalinausschuettung/","46","7","6,571","100,000","Sehr einfach","","","","","","de","44fe2fd5aa2a11c0dbb8b6030d21fe50","Indexierbar",""
"https://www.delst.de/de/lexikon/abstraktes-modell/","47","7","6,714","100,000","Sehr einfach","","","","","","de","365ce6b4da3ae3941f5707a998ea29e9","Indexierbar",""
"https://www.delst.de/de/lexikon/ablauforganisation/","47","7","6,714","100,000","Sehr einfach","","","","","","de","a0e0c555a09324a1e2e6989e16856f53","Indexierbar",""
"https://www.delst.de/de/lexikon/after-sales-service/","98","15","6,533","57,765","Relativ schwer","","","","","","de","5f991bd1e7c01f3fac46af8db87f048c","Indexierbar",""
"https://www.delst.de/de/lexikon/affiliate-link/","75","11","6,818","87,115","Einfach","","","","","","de","928a893760a84291784109f3ebe3762a","Indexierbar",""
"https://www.delst.de/de/lexikon/y/","78","14","5,571","78,618","Relativ einfach","","","","","","de","35f10c72aeaff5df6786e4f8868bba89","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/aerogen/","74","10","7,400","100,000","Sehr einfach","","","","","","de","a96e4b5877f6f779c3de84304cc9304f","Indexierbar",""
"https://www.delst.de/de/lexikon/ad-extension/","82","13","6,308","84,881","Einfach","","","","","","de","a9c66f873af626901315edd6d66f6df","Indexierbar",""
"https://www.delst.de/de/lexikon/account/","100","13","7,692","69,589","Normal","","","","","","de","2fef58e6433d68d7a8ec9e8acb9a95a1","Indexierbar",""
"https://www.delst.de/de/lexikon/abszisse/","70","11","6,364","100,000","Sehr einfach","","","","","","de","1886b60b5ba40246fd4e259578d13e4b","Indexierbar",""
"https://www.delst.de/de/digitalisierung-unternehmen-digitale-arbeitswelt/sea-seo-manager-online-fernstudium/","1839","307","5,990","33,487","Schwer","","","","","","de","6b0926f44c45367c26a148385934b289","Indexierbar",""
"https://www.delst.de/de/lexikon/t/","342","122","2,803","72,637","Relativ einfach","","","","","","de","987ab30e8f3f36fec2ef3e82b452ea90","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/absprungrate/","82","12","6,833","100,000","Sehr einfach","","","","","","de","99411e08542dfb927daa883c93679107","Indexierbar",""
"https://www.delst.de/de/lexikon/p/","584","233","2,506","36,974","Schwer","","","","","","de","b6fb9765c473b4f68d33f788f951b731","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/l/","301","96","3,135","70,148","Relativ einfach","","","","","","de","b7248c63a1d160fc26f475999011405c","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/above-the-line-massnahmen-atl/","77","13","5,923","92,052","Sehr einfach","","","","","","de","b5d0d029ab4a99da1a6a9c134fe1bb50","Indexierbar",""
"https://www.delst.de/de/lexikon/absatzvolumen/","73","11","6,636","98,116","Sehr einfach","","","","","","de","9e86d28d11b7d5bc6e7f1c4c237ce412","Indexierbar",""
"https://www.delst.de/de/lexikon/h/","244","78","3,128","74,680","Relativ einfach","","","","","","de","cd6efa49b480c45f8f7e6bf939ced49","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/advanced-planning-and-scheduling-aps/","88","14","6,286","79,323","Relativ einfach","","","","","","de","ce947d43eecd3be8049dac93ee95e67c","Indexierbar",""
"https://www.delst.de/de/lexikon/affinitätsschätzen/","82","11","7,455","88,876","Einfach","","","","","","de","3204210182bd4e091d126a193d0d3f2f","Indexierbar",""
"https://www.delst.de/de/lexikon/abgeaenderte-annahme/","115","17","6,765","81,529","Einfach","","","","","","de","f0ac686064e5c9629f01e07f9ff675db","Indexierbar",""
"https://www.delst.de/de/lexikon/abstraktionsniveau/","68","9","7,556","100,000","Sehr einfach","","","","","","de","bc95d72f3e80ac8185e7f8efc136da17","Indexierbar",""
"https://www.delst.de/de/lexikon/c/","369","128","2,883","77,811","Relativ einfach","","","","","","de","7a2a9fea502f4efc4b446715649cf76b","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/adsense/","79","11","7,182","91,386","Sehr einfach","","","","","","de","905ac6dfc8cc1637975e89ba6e013f2e","Indexierbar",""
"https://www.delst.de/de/lexikon/affility-marketing/","75","11","6,818","88,243","Einfach","","","","","","de","c2df41a3ae2692bdb78fe28dfaa4c68d","Indexierbar",""
"https://www.delst.de/de/lexikon/affiliate/","89","13","6,846","77,264","Relativ einfach","","","","","","de","12abb309e772e86fed1eb24b1c4e2357","Indexierbar",""
"https://www.delst.de/de/lexikon/absoluter-marktanteil/","74","11","6,727","95,972","Sehr einfach","","","","","","de","4421e85e2e6c5040b1dc288c719ed260","Indexierbar",""
"https://www.delst.de/de/lexikon/x/","60","10","6,000","100,000","Sehr einfach","","","","","","de","d93abeccf0c8a0e8b544a3e12b3e420d","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/adcell/","61","9","6,778","100,000","Sehr einfach","","","","","","de","2a679afa9541e6467e2f98eac50e303d","Indexierbar",""
"https://www.delst.de/de/lexikon/a-b-test/","82","11","7,455","97,130","Sehr einfach","","","","","","de","649310b0023bd1d8b6b78d5f0b677037","Indexierbar",""
"https://www.delst.de/de/lexikon/affektiv/","86","13","6,615","82,074","Einfach","","","","","","de","61ff4aaf7a00bfc493867b7a45e7162a","Indexierbar",""
"https://www.delst.de/de/lexikon/administrativ/","42","7","6,000","100,000","Sehr einfach","","","","","","de","ab71aab2c83cc4496409fa8b40a032ae","Indexierbar",""
"https://www.delst.de/de/lexikon/s/","866","306","2,830","57,915","Relativ schwer","","","","","","de","2f30820967192c12bc92fa66d68d21fb","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/absatzhelfer/","65","11","5,909","99,317","Sehr einfach","","","","","","de","e95830ae9a80c594146b87679901851c","Indexierbar",""
"https://www.delst.de/de/lexikon/o/","280","85","3,294","53,326","Relativ schwer","","","","","","de","ab996b21bb8f4df0c265263d57d08324","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/k/","462","179","2,581","45,270","Schwer","","","","","","de","1f08805553965e623abc804585e6eeb4","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/affinität/","95","13","7,308","73,853","Relativ einfach","","","","","","de","40fc022290ea9e4fb952cceedd4d3fd2","Indexierbar",""
"https://www.delst.de/de/lexikon/g/","469","155","3,026","54,767","Relativ schwer","","","","","","de","1afe51b37565710d39b80a90a9548ac0","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/f/","346","132","2,621","73,607","Relativ einfach","","","","","","de","c609c0af8b27b6fbd53e1069f1df7bd7","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/abgaben/","72","13","5,538","100,000","Sehr einfach","","","","","","de","445371d4847b3a8a65a62c6520979d31","Indexierbar",""
"https://www.delst.de/de/lexikon/advanced-persistent-threats/","69","10","6,900","93,162","Sehr einfach","","","","","","de","3f1c502eb5dc13f14a993e2304e4e6e5","Indexierbar",""
"https://www.delst.de/de/lexikon/affinity/","73","11","6,636","90,003","Sehr einfach","","","","","","de","86de3d18add9fd48e48850e555e99ebd","Indexierbar",""
"https://www.delst.de/de/lexikon/absolutheitsprinzip/","143","25","5,720","66,142","Normal","","","","","","de","e2001f3603d50b1ed4c566fc7e4ff7f9","Indexierbar",""
"https://www.delst.de/de/lexikon/abgabeordnung-ao/","118","18","6,556","67,546","Normal","","","","","","de","97b88396a8cc31803a4df14e3819c116","Indexierbar",""
"https://www.delst.de/de/lexikon/b/","621","229","2,712","48,642","Schwer","","","","","","de","ba1f8695c6e93917f3a8c2799cfe1358","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/ablauf-einer-gewerbeanmeldung/","285","45","6,333","45,158","Schwer","","","","","","de","4f1c5657901f1e943885f02d2513743f","Indexierbar",""
"https://www.delst.de/de/lexikon/w/","219","74","2,959","81,760","Einfach","","","","","","de","829dcc169846fe92551a8e9217956a13","Nicht indexierbar","Canonicalised"
