"Adresse","Inhaltstyp","Status-Code","Status","Indexierbarkeit","Indexierbarkeitsstatus","Titel 1","Länge von Titel 1","Pixelbreite von Titel 1","Meta Description 1","Länge von Meta Description 1","Pixelbreite von Meta Description 1","Meta Keywords 1","Länge der Meta Keywords 1","H1-1","Länge von H1-1","H2-1","Länge von H2-1","H2-2","Länge von H2-2","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical-Linkelement 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml-Linkelement","Größe (Bytes)","Übertragen (Bytes)","Total Transferred (bytes)","CO₂ (mg)","CO2-Bewertung","Wortanzahl","Sätze zählen","Durchschnittliche Wörter pro Satz","Flesch Reading Ease-Punktzahl","Lesbarkeit","Textanteil","Crawltiefe","Ordnertiefe","Link Score","Inlinks","Einzigartige Inlinks","Einzigartige JS-Inlinks","% von Gesamt","Outlinks","Einzigartige Outlinks","Einzigartige JS-Outlinks","Externe Outlinks","Einzigartige externe Outlinks","Einzigartige externe JS-Outlinks","Engste Ähnlichkeitsübereinstimmung","Anzahl der Nahduplikate","Rechtschreibfehler","Grammatikfehler","Hash","Antwortzeit","Last Modified","Umleitungs-URL","Umleitungs-Typ","Cookies","Language","HTTP-Version","Alternativer Mobil-Link","Kodierte Adresse der URL","Crawlzeitstempel"
"https://www.ehip.eu/files/_assets/img/logo/logo-ehip.png","image/png","200","OK","Indexierbar","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","9521","9521","9521","3,375","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,023","Fri, 22 Oct 2021 09:17:13 GMT","","","","","1.1","","https://www.ehip.eu/files/_assets/img/logo/logo-ehip.png","2024-08-27 17:02:00"
"https://www.ehip.eu/wer-kann-bei-uns-studieren/","text/html; charset=UTF-8","200","OK","Indexierbar","","Wer kann bei uns studieren? | EHIP","34","309","Studieren neben dem Beruf ist an der EHIP - Europäischen Hochschule für Innovation und Perspektive kein Problem. Auch ohne Abitur! ▲ Jetzt informieren!","151","948","","0","Wer kann an der EHIP studieren?","31","Studieren an der EHIP Wer kann an die EHIP?","43","Abiturient*innen","16","index,follow","","","https://www.ehip.eu/wer-kann-bei-uns-studieren/","","","","","","59303","10790","10790","3,825","","1039","169","6,148","22,601","Sehr schwer","20,184","1","1","","8","4","0","3,280","166","66","0","9","8","0","","","","","8bd7d87c0473db269cff2d9f0775bf25","0,398","","","","","de","1.1","","https://www.ehip.eu/wer-kann-bei-uns-studieren/","2024-08-27 17:01:59"
"https://www.ehip.eu/files/_assets/img/logo/logo-ehip-white.png","image/png","200","OK","Indexierbar","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","7432","7432","7432","2,635","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,022","Tue, 16 Nov 2021 10:50:44 GMT","","","","","1.1","","https://www.ehip.eu/files/_assets/img/logo/logo-ehip-white.png","2024-08-27 17:02:00"
"https://www.ehip.eu/bachelor-of-arts/","text/html; charset=UTF-8","200","OK","Indexierbar","","Bachelor werden im Fernstudium | EHiP","37","353","Was ist ein Bachelor of Arts (B.A.)? Der Bachelor ist der erste akademische Grad, den du an einer Hochschule erwerben kannst! ▲ Erfahre alles zu diesem Abschluss!","162","1003","","0","Bachelor of Arts","16","Was ist ein Bachelor of Arts?","29","Aufbau eines Studiums für den Bachelor of Arts (B. A.)","54","index,follow","","","https://www.ehip.eu/bachelor-of-arts/","","","","","","50089","9665","9665","3,426","","1004","162","6,198","35,726","Schwer","22,979","1","1","","73","38","0","31,150","158","62","0","9","8","0","","","","","2e69e01bae8691fc4f5160cd714e5592","0,217","","","","","de","1.1","","https://www.ehip.eu/bachelor-of-arts/","2024-08-27 17:01:59"
"https://www.ehip.eu/ueber-uns/","text/html; charset=UTF-8","200","OK","Indexierbar","","Über uns | EHiP","15","137","Wir sind eine Fernhochschule, die es sich zur Aufgabe gemacht hat, Studierenden ein flexibles, praxisnahes und vollständig digitales Bildungsangebot zu unterbreiten. ▲ Informiere dich jetzt!","190","1155","","0","Über uns","8","DAS IST DIE EHIP!","17","Unser Bildungsauftrag","21","index,follow","","","https://www.ehip.eu/ueber-uns/","","","","","","49450","9498","9498","3,367","","825","137","6,022","29,780","Sehr schwer","20,720","1","1","","374","122","0","100,000","145","59","0","10","8","0","","","","","5439f6454cf6154524f1100f2371827c","0,430","","","","","de","1.1","","https://www.ehip.eu/ueber-uns/","2024-08-27 17:01:59"
"https://www.ehip.eu/study-guide/anrechnung-und-anerkennung/","text/html; charset=UTF-8","200","OK","Indexierbar","","Anrechnung und Anerkennung im Studium | EHiP","44","434","Bei uns erfahren deine bisherigen Erfolge Wertschätzung. Lass dir Vorleistungen für dein Studium anrechnen! ▲ Jetzt beraten lassen!","131","814","","0","","0","Anrechnung und Anerkennung - profitiere doppelt!","48","Pauschale und individuelle Anrechnung","37","index,follow","","","https://www.ehip.eu/study-guide/anrechnung-und-anerkennung/","","","","","","52524","9430","9430","3,343","","772","154","5,013","32,547","Schwer","19,079","1","2","","273","122","0","100,000","144","60","0","9","8","0","","","","","d9bd2e7e1d1cbfe0790fbb68dec38860","0,434","","","","","de","1.1","","https://www.ehip.eu/study-guide/anrechnung-und-anerkennung/","2024-08-27 17:01:59"
"https://www.ehip.eu/assets/images/0/startseite-ehip-bildungsbereiche-wirtschaft-neu-6f991d24.webp","image/webp","200","OK","Indexierbar","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","16918","16918","16918","5,998","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,022","Tue, 23 May 2023 07:18:42 GMT","","","","","1.1","","https://www.ehip.eu/assets/images/0/startseite-ehip-bildungsbereiche-wirtschaft-neu-6f991d24.webp","2024-08-27 17:02:00"
"https://www.ehip.eu/assets/images/c/ehip-logo-bundesverband-der-fernstudienanbieter-21502664.png","image/png","200","OK","Indexierbar","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","11408","11408","11408","4,044","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,071","Thu, 29 Jun 2023 14:12:10 GMT","","","","","1.1","","https://www.ehip.eu/assets/images/c/ehip-logo-bundesverband-der-fernstudienanbieter-21502664.png","2024-08-27 17:02:00"
"https://www.ehip.eu/studienplatz-sichern/","text/html; charset=UTF-8","200","OK","Nicht indexierbar","noindex","Anmeldung Studium EHiP","22","230","","0","0","","0","Tut uns Leid","12","Gemeinsam studieren. Gemeinsam stark! Zusammen die Zukunft gestalten.","69","Deine Kontaktdaten","18","noindex,nofollow","","","https://www.ehip.eu/studienplatz-sichern/","","","","","","118286","19033","19033","6,747","","435","116","3,750","44,331","Schwer","15,972","1","1","","305","122","0","100,000","158","59","0","9","8","0","","","","","ae2132815adb022f8245e41f4847b5c7","0,293","","","","","de","1.1","","https://www.ehip.eu/studienplatz-sichern/","2024-08-27 17:02:00"
"https://www.ehip.eu/assets/images/3/logo-kursfinder-517bac8d.png","image/png","200","OK","Indexierbar","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","22720","22720","22720","8,054","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,088","Mon, 21 Aug 2023 12:46:51 GMT","","","","","1.1","","https://www.ehip.eu/assets/images/3/logo-kursfinder-517bac8d.png","2024-08-27 17:02:00"
"https://www.ehip.eu/wirtschaft-und-management-bachelorstudiengaenge/","text/html; charset=UTF-8","200","OK","Indexierbar","","Wirtschaft und Management | EHIP Bachelor Studium","49","476","Werde mit deinem Bachelor zur gefragten Führungskraft im Bereich Wirtschaft & Management ✓berufsbegleitend & 100 % online ▲ Jetzt informieren!","142","908","","0","Wirtschaft & Management","23","Digitale Studiengänge. Wirtschaft & Management: Deine Chance auf Karriere","73","So läuft's ab! Fernstudium-Infos","32","index,follow","","","https://www.ehip.eu/wirtschaft-und-management-bachelorstudiengaenge/","","","","","","57735","11467","11467","4,065","","1098","204","5,382","35,716","Schwer","21,096","1","1","","254","122","0","100,000","150","63","0","9","8","0","","","","","8e9fec1d2a12d3ef90c899439b654a43","0,305","","","","","de","1.1","","https://www.ehip.eu/wirtschaft-und-management-bachelorstudiengaenge/","2024-08-27 17:02:00"
"https://www.ehip.eu/study-guide/bafoeg-fernstudium/","text/html; charset=UTF-8","200","OK","Indexierbar","","BAföG im Fernstudium - Alles was du wissen musst","48","459","BAföG auch im Fernstudium erhalten? Ja, das geht! Informiere dich über die Voraussetzungen, Antragstellung und Höhe der Förderung. Jetzt mehr erfahren!","151","966","","0","Die wichtigsten Infos auf einen Blick BAföG im Fernstudium","58","FAQ","3","Auf der Suche nach einem Fernstudium? Jetzt 4 Wochen kostenfrei testen","70","index,follow","","","https://www.ehip.eu/study-guide/bafoeg-fernstudium/","","","","","","51524","9939","9939","3,523","","952","164","5,805","52,893","Relativ schwer","21,171","1","2","","248","122","0","100,000","148","59","0","10","8","0","","","","","66fa87a9feccc1a3c5cec14d64dbf1d2","0,271","","","","","de","1.1","","https://www.ehip.eu/study-guide/bafoeg-fernstudium/","2024-08-27 17:02:00"
"https://www.ehip.eu/assets/images/9/duale-studiengaenge-coming-soon-60a35eb6.webp","image/webp","200","OK","Indexierbar","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","13604","13604","13604","4,823","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,023","Mon, 15 Jul 2024 09:40:11 GMT","","","","","1.1","","https://www.ehip.eu/assets/images/9/duale-studiengaenge-coming-soon-60a35eb6.webp","2024-08-27 17:02:00"
"https://www.ehip.eu/study-guide/studieren-direkt-nach-abitur/","text/html; charset=UTF-8","200","OK","Indexierbar","","Studieren direkt nach dem Abitur | EHiP","39","352","Abi in der Tasche? Starte dein Fernstudium an der EHiP ✓Ohne NC-Beschränkung ✓100 % online und flexibel ▲ Jetzt Infos sichern!","126","787","","0","","0","Abi in der Tasche - so geht es weiter!","38","Praxisblock statt Praxisschock","30","index,follow","","","https://www.ehip.eu/study-guide/studieren-direkt-nach-abitur/","","","","","","52001","9303","9303","3,298","","707","115","6,148","40,369","Schwer","17,540","1","2","","251","122","0","100,000","155","60","0","10","8","0","","","","","693f988d794280dd02e040731db0737e","0,459","","","","","de","1.1","","https://www.ehip.eu/study-guide/studieren-direkt-nach-abitur/","2024-08-27 17:02:00"
"https://www.ehip.eu/gesundheit-bachelorstudiengaenge/","text/html; charset=UTF-8","200","OK","Indexierbar","","Fernstudiengänge Gesundheit, Sport & Ernährung | EHIP Bachelor Studium","70","659","Studiere im Bereich Gesundheit, Sport & Ernährung nach neusten Lernmethoden an unserer Hochschule! ✓Flexibel nebenberuflich oder in Vollzeit ▲ Jetzt informieren!","161","1008","","0","GESUNDHEIT, SPORT & ERNÄHRUNG","29","Dein Weg in eine gesunde Zukunft! Deine Chance auf Karriere","59","B.A. Fitnesstraining- und management","36","index,follow","","","https://www.ehip.eu/gesundheit-bachelorstudiengaenge/","","","","","","72429","14027","14027","4,973","","869","173","5,023","13,845","Sehr schwer","20,572","1","1","","252","122","0","100,000","180","88","0","10","8","0","","","","","35527e91060d6cd6e760859c75e82930","0,271","","","","","de","1.1","","https://www.ehip.eu/gesundheit-bachelorstudiengaenge/","2024-08-27 17:02:00"
"https://www.ehip.eu/assets/images/0/dein-studiensupport-ehip-landingpage-study-coach-086ea81e.webp","image/webp","200","OK","Indexierbar","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","38196","38196","38196","13,541","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,026","Thu, 23 Feb 2023 10:36:58 GMT","","","","","1.1","","https://www.ehip.eu/assets/images/0/dein-studiensupport-ehip-landingpage-study-coach-086ea81e.webp","2024-08-27 17:02:00"
"https://www.ehip.eu/study-guide/lernkonzept-focus/","text/html; charset=UTF-8","200","OK","Indexierbar","","Dein FOCUS-Lernkonzept | EHiP","29","283","Dein Lernerfolg ist unsere Mission. Mit unserem FOCUS-Lernkonzept stehst du im Mittelpunkt! ✓Individuell und effizient ▲ Jetzt informieren!","139","851","","0","","0","Du stehst im Mittelpunkt! DEIN FOCUS-LERNKONZEPT - INDIVIDUELL UND EFFIZIENT","76","Dein Lerntyp","12","index,follow","","","","","","","","","46513","9020","9020","3,198","","766","122","6,279","48,270","Schwer","19,963","1","2","","284","122","0","100,000","144","59","0","9","8","0","","","","","365d6a49866800c82b9b76c653e1bf88","0,312","","","","","de","1.1","","https://www.ehip.eu/study-guide/lernkonzept-focus/","2024-08-27 17:02:00"
"https://www.ehip.eu/assets/images/6/bachelor-kategorieseite-ehip-stage-cf843b4f.webp","image/webp","200","OK","Indexierbar","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","13006","13006","13006","4,611","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,028","Thu, 27 Apr 2023 07:03:03 GMT","","","","","1.1","","https://www.ehip.eu/assets/images/6/bachelor-kategorieseite-ehip-stage-cf843b4f.webp","2024-08-27 17:02:00"
"https://www.ehip.eu/ehip/","text/html; charset=UTF-8","302","Found","Nicht indexierbar","Umgeleitet","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","1","","113","113","0","92,620","0","0","0","0","0","0","","","","","","0,035","","https://www.ehip.eu/","HTTP-Umleitung","","","1.1","","https://www.ehip.eu/ehip/","2024-08-27 17:02:00"
"https://www.ehip.eu/study-guide/online-campus/","text/html; charset=UTF-8","200","OK","Indexierbar","","Dein Online-Campus myFOCUS","26","277","","0","0","","0","","0","Dein Online-Campus myFOCUS","26","myFOCUS","7","index,follow","","","https://www.ehip.eu/study-guide/online-campus/","","","","","","45211","7870","7870","2,790","","457","77","5,935","37,165","Schwer","15,742","1","2","","321","122","0","100,000","142","59","0","10","8","0","","","","","b30a14d62eed3235932ee31d7667b563","0,283","","","","","de","1.1","","https://www.ehip.eu/study-guide/online-campus/","2024-08-27 17:02:00"
"https://www.ehip.eu/assets/css/reset.min.css,bootstrap.trk17.min.css,container.trk17.min.css,el...-6fe44bda.css","text/css","200","OK","Indexierbar","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,030","Mon, 26 Aug 2024 18:25:56 GMT","","","","","1.1","","https://www.ehip.eu/assets/css/reset.min.css,bootstrap.trk17.min.css,container.trk17.min.css,el...-6fe44bda.css","2024-08-27 17:02:00"
"https://www.ehip.eu/assets/images/5/dein-studiensupport-ehip-landingpage-professorin-dozierende-496955e3.webp","image/webp","200","OK","Indexierbar","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","10176","10176","10176","3,607","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,072","Sat, 25 Feb 2023 07:30:02 GMT","","","","","1.1","","https://www.ehip.eu/assets/images/5/dein-studiensupport-ehip-landingpage-professorin-dozierende-496955e3.webp","2024-08-27 17:02:00"
"https://www.ehip.eu/assets/images/c/online-working-spaces-6267d074.webp","image/webp","200","OK","Indexierbar","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","11066","11066","11066","3,923","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,072","Tue, 20 Feb 2024 08:16:16 GMT","","","","","1.1","","https://www.ehip.eu/assets/images/c/online-working-spaces-6267d074.webp","2024-08-27 17:02:00"
"https://www.ehip.eu/assets/images/d/live-online-sprechstunden-f8315404.webp","image/webp","200","OK","Indexierbar","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","9462","9462","9462","3,354","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,077","Tue, 20 Feb 2024 10:16:42 GMT","","","","","1.1","","https://www.ehip.eu/assets/images/d/live-online-sprechstunden-f8315404.webp","2024-08-27 17:02:00"
"https://www.ehip.eu/assets/css/reset.min.css,bootstrap.trk17.min.css,container.trk17.min.css,el...-2d300168.css","text/css","200","OK","Indexierbar","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,100","Mon, 26 Aug 2024 17:22:51 GMT","","","","","1.1","","https://www.ehip.eu/assets/css/reset.min.css,bootstrap.trk17.min.css,container.trk17.min.css,el...-2d300168.css","2024-08-27 17:02:00"
"https://www.ehip.eu/assets/images/f/dein-leben-deine-ziele-dein-erfolg-landingpage-ehip-stage-51bd85d4.webp","image/webp","200","OK","Indexierbar","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","18836","18836","18836","6,677","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,108","Mon, 24 Apr 2023 14:22:27 GMT","","","","","1.1","","https://www.ehip.eu/assets/images/f/dein-leben-deine-ziele-dein-erfolg-landingpage-ehip-stage-51bd85d4.webp","2024-08-27 17:02:00"
"https://www.ehip.eu/assets/css/reset.min.css,bootstrap.trk17.min.css,container.trk17.min.css,el...-1014eddc.css","text/css","200","OK","Indexierbar","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,105","Mon, 26 Aug 2024 18:47:23 GMT","","","","","1.1","","https://www.ehip.eu/assets/css/reset.min.css,bootstrap.trk17.min.css,container.trk17.min.css,el...-1014eddc.css","2024-08-27 17:02:00"
"https://www.ehip.eu/files/userfiles/study-guide/dein-leben-deine-ziele-dein-erfolg/studieren-mit-ihk-fortbildungsabschluss-landingpage-ehip-profitiere-doppelt.webp","image/webp","200","OK","Indexierbar","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","349996","349996","349996","124,075","","0","","","","","0,000","2","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,099","Tue, 07 Feb 2023 07:42:54 GMT","","","","","1.1","","https://www.ehip.eu/files/userfiles/study-guide/dein-leben-deine-ziele-dein-erfolg/studieren-mit-ihk-fortbildungsabschluss-landingpage-ehip-profitiere-doppelt.webp","2024-08-27 17:02:00"
"https://www.ehip.eu/files/userfiles/study-guide/dein-studium/deine-finanzierungsmoeglichkeiten-ehip.webp","image/webp","200","OK","Indexierbar","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","416196","416196","416196","147,544","","0","","","","","0,000","2","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,107","Mon, 06 Feb 2023 15:10:06 GMT","","","","","1.1","","https://www.ehip.eu/files/userfiles/study-guide/dein-studium/deine-finanzierungsmoeglichkeiten-ehip.webp","2024-08-27 17:02:00"
"https://www.ehip.eu/files/userfiles/study-guide/dein-studium/studieren-als-fachwirt-betriebswirt-meister-ehip.webp","image/webp","200","OK","Indexierbar","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","411616","411616","411616","145,920","","0","","","","","0,000","2","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,110","Tue, 07 Feb 2023 08:10:33 GMT","","","","","1.1","","https://www.ehip.eu/files/userfiles/study-guide/dein-studium/studieren-als-fachwirt-betriebswirt-meister-ehip.webp","2024-08-27 17:02:00"
"https://www.ehip.eu/files/userfiles/study-guide/deine-bruecke-zu-uns/studienberatung_ehip.webp.webp","image/webp","200","OK","Indexierbar","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","325606","325606","325606","115,429","","0","","","","","0,000","2","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,120","Mon, 06 Feb 2023 12:40:55 GMT","","","","","1.1","","https://www.ehip.eu/files/userfiles/study-guide/deine-bruecke-zu-uns/studienberatung_ehip.webp.webp","2024-08-27 17:02:01"
"https://www.ehip.eu/assets/images/4/vph-logo-825c3577.png","image/png","200","OK","Indexierbar","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","25900","25900","25900","9,182","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,120","Mon, 27 Nov 2023 15:42:12 GMT","","","","","1.1","","https://www.ehip.eu/assets/images/4/vph-logo-825c3577.png","2024-08-27 17:02:01"
"https://www.ehip.eu/assets/images/0/logo-zfu-zugelassen-4a0dc203.svg","image/svg+xml","200","OK","Indexierbar","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,106","Tue, 17 Oct 2023 06:09:56 GMT","","","","","1.1","","https://www.ehip.eu/assets/images/0/logo-zfu-zugelassen-4a0dc203.svg","2024-08-27 17:02:01"
"https://www.ehip.eu/files/_assets/img/icons/custom/rueckruf-footer.png","image/png","200","OK","Indexierbar","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","2036","2036","2036","0,722","","0","","","","","0,000","2","5","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,077","Wed, 22 Mar 2023 10:55:18 GMT","","","","","1.1","","https://www.ehip.eu/files/_assets/img/icons/custom/rueckruf-footer.png","2024-08-27 17:02:01"
"https://www.ehip.eu/assets/images/c/logo-akkreditierungsrat-9338e1fd.svg","image/svg+xml","200","OK","Indexierbar","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,074","Tue, 17 Oct 2023 06:09:05 GMT","","","","","1.1","","https://www.ehip.eu/assets/images/c/logo-akkreditierungsrat-9338e1fd.svg","2024-08-27 17:02:01"
"https://www.ehip.eu/files/_assets/img/icons/phone.svg","image/svg+xml","200","OK","Indexierbar","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,074","Tue, 16 Nov 2021 10:52:07 GMT","","","","","1.1","","https://www.ehip.eu/files/_assets/img/icons/phone.svg","2024-08-27 17:02:01"
"https://www.ehip.eu/files/_assets/img/icons/edit.svg","image/svg+xml","200","OK","Indexierbar","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,076","Tue, 16 Nov 2021 10:52:07 GMT","","","","","1.1","","https://www.ehip.eu/files/_assets/img/icons/edit.svg","2024-08-27 17:02:01"
"https://www.ehip.eu/studieren-als-fachwirt-betriebswirt-meister/","text/html; charset=UTF-8","200","OK","Indexierbar","","Studieren als Fachwirt, Betriebswirt oder Meister | EHiP","56","492","Dein Vorsprung dank Aufstiegsfortbildung! Starte dein Traumstudium und lasse deine Vorleistungen anrechnen! ▲ Finde jetzt deinen Studiengang!","141","896","","0","","0","Dein Vorsprung dank Aufstiegsfortbildung","40","Spare wertvolle Zeit und Geld!","30","index,follow","","","https://www.ehip.eu/studieren-als-fachwirt-betriebswirt-meister/","","","","","","50800","8746","8746","3,101","","294","69","4,261","37,627","Schwer","11,859","2","1","","12","4","0","3,280","154","60","0","9","8","0","","","","","153c0480481bd2cda0b9fb70d40017d5","0,535","","","","","de","1.1","","https://www.ehip.eu/studieren-als-fachwirt-betriebswirt-meister/","2024-08-27 17:02:00"
"https://www.ehip.eu/files/_assets/img/icons/footer-whatsapp-sw-1.png","image/png","200","OK","Indexierbar","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","571","571","571","0,202","","0","","","","","0,000","2","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,069","Thu, 09 Feb 2023 14:37:19 GMT","","","","","1.1","","https://www.ehip.eu/files/_assets/img/icons/footer-whatsapp-sw-1.png","2024-08-27 17:02:01"
"https://www.ehip.eu/assets/images/8/stage-qualitaet-ehip-6779df91.webp","image/webp","200","OK","Indexierbar","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","25830","25830","25830","9,157","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,045","Tue, 28 Nov 2023 10:39:54 GMT","","","","","1.1","","https://www.ehip.eu/assets/images/8/stage-qualitaet-ehip-6779df91.webp","2024-08-27 17:02:01"
"https://www.ehip.eu/assets/css/reset.min.css,bootstrap.trk17.min.css,container.trk17.min.css,el...-609a2348.css","text/css","200","OK","Indexierbar","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,110","Mon, 26 Aug 2024 17:47:03 GMT","","","","","1.1","","https://www.ehip.eu/assets/css/reset.min.css,bootstrap.trk17.min.css,container.trk17.min.css,el...-609a2348.css","2024-08-27 17:02:01"
"https://www.ehip.eu/assets/images/c/studienbetreuung-gruppenbild-be385b3a.webp","image/webp","200","OK","Indexierbar","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","24344","24344","24344","8,630","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,097","Thu, 20 Jul 2023 13:05:34 GMT","","","","","1.1","","https://www.ehip.eu/assets/images/c/studienbetreuung-gruppenbild-be385b3a.webp","2024-08-27 17:02:01"
"https://www.ehip.eu/assets/images/4/logo-ministerium-fuer-wissenschaft-bw-f183455a.png","image/png","200","OK","Indexierbar","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","17864","17864","17864","6,333","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,088","Tue, 17 Oct 2023 06:09:25 GMT","","","","","1.1","","https://www.ehip.eu/assets/images/4/logo-ministerium-fuer-wissenschaft-bw-f183455a.png","2024-08-27 17:02:01"
"https://www.ehip.eu/assets/images/7/logo-wissenschaftsrat-a4bef2c8.png","image/png","200","OK","Indexierbar","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","6492","6492","6492","2,301","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,072","Tue, 17 Oct 2023 06:09:56 GMT","","","","","1.1","","https://www.ehip.eu/assets/images/7/logo-wissenschaftsrat-a4bef2c8.png","2024-08-27 17:02:01"
"https://www.ehip.eu/assets/images/f/ehip-logo-bundesverband-der-fernstudienanbieter-7846a439.png","image/png","200","OK","Indexierbar","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","21084","21084","21084","7,474","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,091","Tue, 17 Oct 2023 09:31:14 GMT","","","","","1.1","","https://www.ehip.eu/assets/images/f/ehip-logo-bundesverband-der-fernstudienanbieter-7846a439.png","2024-08-27 17:02:01"
"https://www.ehip.eu/files/userfiles/elemente/study_price/balance-icon.svg","image/svg+xml","200","OK","Indexierbar","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,103","Thu, 02 May 2024 17:43:29 GMT","","","","","1.1","","https://www.ehip.eu/files/userfiles/elemente/study_price/balance-icon.svg","2024-08-27 17:02:01"
